epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3107661822985469,0.301954744328542,0.48307463672391027,0.3107661822985469,0.3623253717890942,0.33500227583067815,0.20853658536585368
0,validation,0.36363636363636365,0.3519404315084529,0.5227272727272728,0.36363636363636365,0.40890688259109315,0.3819301848049281,0.26498422712933756
1,train,0.32793923381770146,0.3206114452608976,0.49595442536327605,0.32793923381770146,0.342224458983392,0.3856041131105398,0.23400576368876083
1,validation,0.3605546995377504,0.34581488509382247,0.5204160246533128,0.3605546995377504,0.42125237191650855,0.36129032258064514,0.25490196078431376
2,train,0.3226552179656539,0.31665937825290164,0.4919914134742404,0.3226552179656539,0.3706896551724138,0.35078299776286354,0.2285054818234276
2,validation,0.3574730354391371,0.34595068522350597,0.5181047765793528,0.3574730354391371,0.3858921161825726,0.38658777120315585,0.26537216828478966
3,train,0.3490752972258917,0.341708307953078,0.5118064729194187,0.3490752972258917,0.3812345679012346,0.40052242054854165,0.2433679354094579
3,validation,0.3697996918335901,0.35908916058938284,0.5273497688751926,0.3697996918335901,0.43190661478599224,0.35220125786163525,0.2931596091205212
4,train,0.35700132100396303,0.3508665122694459,0.5177509907529723,0.35700132100396303,0.40656687590535967,0.38666666666666666,0.25936599423631124
4,validation,0.39445300462249616,0.38415433325970105,0.5458397534668721,0.39445300462249616,0.441351888667992,0.4,0.31111111111111117
-1,test,0.37750385208012327,0.3541000173400086,0.5331278890600925,0.37750385208012327,0.3691683569979716,0.4612476370510397,0.2318840579710145
