epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.4108322324966975,0.3960606694883398,0.5581241743725232,0.4108322324966975,0.3946869070208729,0.47469595919968616,0.3187991422444603
0,validation,0.4899845916795069,0.4436911621263619,0.6174884437596302,0.4899845916795069,0.24188790560471973,0.6034712950600801,0.48571428571428565
1,train,0.6264861294583883,0.6045085410647681,0.7198645970937912,0.6264861294583883,0.5832246849196001,0.6848463928201588,0.5454545454545454
1,validation,0.514637904468413,0.4807796812181175,0.6359784283513098,0.514637904468413,0.49795918367346936,0.5700483091787439,0.37433155080213903
2,train,0.8494055482166446,0.8339088489530994,0.8870541611624835,0.8494055482166446,0.8407116259826231,0.8772939906441166,0.7837209302325581
2,validation,0.5130970724191063,0.5014676476693114,0.6348228043143298,0.5130970724191063,0.4969939879759519,0.545144804088586,0.46226415094339623
3,train,0.9494715984147952,0.9412916879166158,0.9621036988110965,0.9494715984147952,0.9494614747307373,0.9604601006470165,0.9139534883720929
3,validation,0.5100154083204931,0.4856947026955046,0.6325115562403698,0.5100154083204931,0.5018315018315018,0.5482758620689655,0.4069767441860465
4,train,0.9722589167767504,0.967779999941405,0.9791941875825628,0.9722589167767504,0.9730178497301786,0.977491961414791,0.9528301886792453
4,validation,0.4946070878274268,0.46791330738500286,0.6209553158705702,0.4946070878274268,0.4790874524714829,0.54421768707483,0.3804347826086957
-1,test,0.5161787365177196,0.4619288325195656,0.6371340523882898,0.5161787365177196,0.5137614678899082,0.5752508361204013,0.2967741935483871
