,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.35348684210526315,0.5151151315789474,0.35348684210526315
1,0,validation,0.30241402116402116,0.4768105158730159,0.30241402116402116
2,1,train,0.3069078947368421,0.4551809210526316,0.2069078947368421
3,1,validation,0.46279761904761907,0.4959077380952381,0.05803571428571429
4,2,train,0.4710526315789474,0.5085526315789474,0.09210526315789473
5,2,validation,0.46577380952380953,0.5159970238095238,0.1324404761904762
6,3,train,0.4207236842105263,0.5602796052631579,0.3996710526315789
7,3,validation,0.4125330687830688,0.5593998015873016,0.4125330687830688
8,4,train,0.42039473684210527,0.5416118421052631,0.3256578947368421
9,4,validation,0.44494047619047616,0.5360863095238095,0.2544642857142857
10,5,train,0.4261842105263158,0.5564802631578948,0.37355263157894736
11,5,validation,0.392526455026455,0.5443948412698413,0.392526455026455
12,6,train,0.4276315789473684,0.5680921052631579,0.41710526315789476
13,6,validation,0.49702380952380953,0.5215773809523809,0.09226190476190477
14,7,train,0.49703947368421053,0.5030427631578948,0.018092105263157895
15,7,validation,0.5,0.5059523809523809,0.023809523809523808
16,8,train,0.4716447368421052,0.5155756578947368,0.11901315789473685
17,8,validation,0.4191167628667629,0.5642361111111112,0.41848544973544977
18,9,train,0.4407236842105263,0.5805427631578947,0.4407236842105263
19,9,validation,0.3898809523809524,0.5364583333333334,0.36607142857142855
20,-1,test,0.4250992063492064,0.5688244047619048,0.4250992063492064
