,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3553289473684211,0.5164967105263158,0.3553289473684211
1,0,validation,0.32919973544973546,0.4968998015873016,0.32919973544973546
2,1,train,0.33348684210526314,0.5001151315789474,0.33348684210526314
3,1,validation,0.36342592592592593,0.5225694444444444,0.36342592592592593
4,2,train,0.3355263157894737,0.5016447368421053,0.3355263157894737
5,2,validation,0.3355616605616606,0.5014880952380952,0.3343253968253968
6,3,train,0.3282894736842105,0.4962171052631579,0.3282894736842105
7,3,validation,0.3267195767195767,0.49503968253968256,0.3267195767195767
8,4,train,0.3299342105263158,0.49745065789473686,0.3299342105263158
9,4,validation,0.41599257224257224,0.5618799603174602,0.4148478835978836
10,-1,test,0.37285052910052907,0.5296378968253969,0.37285052910052907
