epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.35535006605019814,0.34181097428669854,0.5165125495376487,0.35535006605019814,0.3797243219208537,0.3988120492151039,0.2468965517241379
0,validation,0.4036979969183359,0.39943033065502614,0.552773497688752,0.4036979969183359,0.4155844155844156,0.42535787321063395,0.3573487031700288
1,train,0.4560766182298547,0.44704814265086723,0.5920574636723911,0.4560766182298547,0.47448275862068967,0.49296375266524517,0.3736979166666667
1,validation,0.4422187981510015,0.4375427176301958,0.5816640986132511,0.4422187981510015,0.4168514412416851,0.48091603053435117,0.4148606811145511
2,train,0.5941215323645971,0.5766229293392271,0.6955911492734479,0.5941215323645971,0.6040816326530611,0.6408450704225351,0.4849420849420849
2,validation,0.5053929121725732,0.49488804226155886,0.6290446841294298,0.5053929121725732,0.4779874213836478,0.5476603119584055,0.45901639344262296
3,train,0.77443857331572,0.7464731077365477,0.83082892998679,0.77443857331572,0.8015497201894102,0.8063916759568933,0.6314779270633398
3,validation,0.522342064714946,0.49227791619160227,0.6417565485362096,0.522342064714946,0.4999999999999999,0.584873949579832,0.3919597989949749
4,train,0.8979524438573315,0.8705355876749655,0.9234643328929987,0.8979524438573315,0.9266862170087976,0.9150090415913201,0.7699115044247787
4,validation,0.5038520801232665,0.47439107309883993,0.6278890600924498,0.5038520801232665,0.4823529411764706,0.5618729096989966,0.37894736842105264
-1,test,0.4884437596302003,0.4430005853416448,0.6163328197226502,0.4884437596302003,0.46095238095238095,0.5657237936772046,0.3023255813953488
