,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3400657894736842,0.47347039473684205,0.21375
1,0,validation,0.2957393483709273,0.47089947089947093,0.291005291005291
2,1,train,0.32506578947368425,0.49379934210526316,0.32506578947368425
3,1,validation,0.3880621693121693,0.541046626984127,0.3880621693121693
4,2,train,0.33809210526315786,0.5035690789473684,0.33809210526315786
5,2,validation,0.31332671957671954,0.4849950396825397,0.31332671957671954
6,3,train,0.3224342105263158,0.49182565789473687,0.3224342105263158
7,3,validation,0.28505291005291006,0.46378968253968256,0.28505291005291006
8,4,train,0.3284868421052632,0.493733552631579,0.31796052631578947
9,4,validation,0.35300925925925924,0.5147569444444444,0.35300925925925924
10,5,train,0.34098684210526314,0.5057401315789474,0.34098684210526314
11,5,validation,0.3425925925925926,0.5069444444444444,0.3425925925925926
12,6,train,0.35052631578947363,0.5128947368421053,0.35052631578947363
13,6,validation,0.3187830687830688,0.4890873015873016,0.3187830687830688
14,7,train,0.3192763157894737,0.4894572368421053,0.3192763157894737
15,7,validation,0.26669973544973546,0.4500248015873016,0.26669973544973546
16,8,train,0.3211842105263158,0.49088815789473683,0.3211842105263158
17,8,validation,0.29646164021164023,0.4723462301587302,0.29646164021164023
18,9,train,0.33598684210526314,0.5019901315789473,0.33598684210526314
19,9,validation,0.310515873015873,0.48288690476190477,0.310515873015873
20,-1,test,0.32919973544973546,0.4968998015873016,0.32919973544973546
