epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.4012549537648613,0.38913438946189544,0.550941215323646,0.4012549537648613,0.3998207082025998,0.4447125050261359,0.3228699551569507
0,validation,0.48228043143297383,0.4678117581343388,0.6117103235747304,0.48228043143297383,0.4423963133640553,0.5502645502645502,0.4107744107744108
1,train,0.5762879788639366,0.5639044153895936,0.6822159841479525,0.5762879788639366,0.5586406962287609,0.6095238095238095,0.5235487404162104
1,validation,0.5038520801232665,0.46929589931463683,0.6278890600924498,0.5038520801232665,0.4145785876993166,0.5990783410138248,0.3942307692307692
2,train,0.8021796565389696,0.7855211817482638,0.8516347424042272,0.8021796565389696,0.8013496415014761,0.8256684491978611,0.7295454545454544
2,validation,0.4930662557781202,0.45279640344410016,0.6197996918335902,0.4930662557781202,0.4795081967213115,0.5704697986577182,0.308411214953271
3,train,0.9336195508586526,0.9234128975544085,0.9502146631439895,0.9336195508586526,0.9398998330550918,0.9419722321110715,0.8883666274970624
3,validation,0.5007704160246533,0.4708389086284664,0.6255778120184899,0.5007704160246533,0.4835589941972921,0.5597269624573379,0.3692307692307692
4,train,0.9682959048877147,0.9629613322982657,0.9762219286657859,0.9682959048877147,0.9717138103161397,0.9725294327506243,0.9446407538280328
4,validation,0.5300462249614792,0.4784569624210641,0.6475346687211094,0.5300462249614792,0.48016701461377875,0.6137404580152672,0.3414634146341463
-1,test,0.5362095531587057,0.47165939689658853,0.6521571648690293,0.5362095531587057,0.4789915966386555,0.6217008797653959,0.3142857142857143
