path,n_samples,epoch,time,score,n_estimators,criterion,max_depth,iteration,embedding_model,learning_rate,classifier,weight_decay,warmup_ratio,optim,n_optim_iterations,measure,n_neighbors,metric,hidden_layer_sizes,max_iter,early_stopping
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,0,41.64629030227661,0.5182563570316554,450.0,log_loss,60.0,1.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,1,44.99199461936951,0.7165869911632624,120.0,log_loss,90.0,1.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,2,94.56448698043825,0.6520305091733664,780.0,log_loss,90.0,1.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,3,85.18522787094116,0.5802809066889166,230.0,entropy,60.0,1.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,4,74.72101163864136,0.5258145363408521,780.0,entropy,30.0,1.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,5,36.16002178192139,0.6416574381690661,10.0,gini,90.0,1.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,0,66.81440997123718,0.5602175602175602,230.0,gini,30.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,1,29.10690140724182,0.4370003159096984,120.0,entropy,60.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,2,57.1460325717926,0.538243935983996,780.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,3,61.83206367492676,0.6811954560967286,450.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,4,42.96743965148926,0.5672672246654371,450.0,entropy,60.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,5,32.64486122131348,0.5919463553609895,10.0,entropy,90.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,0,35.06321907043457,0.6762567029925618,340.0,entropy,60.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,1,74.7755217552185,0.5965788392291245,560.0,entropy,60.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,2,67.50053358078003,0.6148344181389028,560.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,3,50.43810820579529,0.5971177944862155,450.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,4,45.35800266265869,0.6123077823888047,450.0,log_loss,90.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,5,31.178845643997192,0.7061172601528279,230.0,log_loss,90.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,0,52.04350161552429,0.6137799106185788,890.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,1,48.95727181434631,0.6667012627573085,10.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,2,63.68881964683533,0.644184946705955,670.0,log_loss,90.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,3,43.89078521728516,0.6511049439819098,340.0,log_loss,90.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,4,51.31839060783386,0.581120127219418,10.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,5,38.94674634933472,0.6341789992952783,10.0,gini,90.0,2.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,0,24.92103123664856,0.5971283783783784,10.0,entropy,60.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,1,61.91230225563049,0.6494708994708994,120.0,entropy,60.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,2,38.63153910636902,0.5725202901673491,230.0,log_loss,60.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,3,30.892120361328125,0.50989898989899,450.0,gini,90.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,4,41.11011481285095,0.651319773048373,120.0,gini,30.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,100,5,41.76825022697449,0.594032827120724,780.0,gini,30.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,0,43.73749589920044,0.6152361653881412,340.0,log_loss,30.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,1,23.878061771392822,0.5212968656297208,120.0,entropy,30.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,2,71.496821641922,0.6163793103448275,780.0,entropy,60.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,3,81.19457817077637,0.6054972039371865,120.0,gini,30.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,4,37.25703144073486,0.6055555555555556,10.0,gini,90.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,200,5,89.7482123374939,0.637564669202042,10.0,log_loss,60.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,0,54.34944343566895,0.5841380841380841,10.0,gini,30.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,1,61.56256318092346,0.7477954144620811,120.0,log_loss,30.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,2,58.8738808631897,0.5636126791141989,340.0,gini,60.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,3,56.32514429092407,0.6096681096681097,10.0,log_loss,90.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,4,35.72781229019165,0.6647641512745449,10.0,gini,90.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-04-data,300,5,68.11407256126404,0.7766866703036915,230.0,log_loss,90.0,3.0,answerdotai/ModernBERT-base,0.0001,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,0,72.65972638130188,0.475438596491228,670.0,log_loss,90.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,1,43.10518932342529,0.585075493612079,670.0,entropy,60.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,2,40.57517099380493,0.7716276477146042,230.0,gini,30.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,3,45.25546789169312,0.7226768503364248,10.0,entropy,60.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,4,27.901477575302124,0.7680672268907562,230.0,entropy,90.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,5,28.04953646659851,0.6171717171717171,120.0,gini,60.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,0,38.77033495903015,0.6666666666666666,120.0,gini,30.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,1,68.51679968833923,0.7102604997341838,230.0,entropy,30.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,2,65.88886547088623,0.5937801932367149,340.0,log_loss,90.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,3,92.56723165512084,0.7263157894736842,450.0,entropy,90.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,4,56.194451332092285,0.7031054966538838,560.0,entropy,60.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,5,68.50285983085632,0.638095238095238,670.0,log_loss,90.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,0,63.258875131607056,0.6020408163265306,340.0,gini,60.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,1,44.74252915382385,0.6102525264478261,340.0,entropy,30.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,2,37.93255424499512,0.6115800745910417,230.0,gini,30.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,3,63.85045266151428,0.7112202218585196,560.0,gini,90.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,4,67.14474654197693,0.661906868010362,230.0,gini,60.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,5,82.02347254753113,0.5920749942489073,230.0,log_loss,30.0,1.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,0,43.766929388046265,0.4790420392640559,10.0,entropy,90.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,1,58.91270661354065,0.5239500173550851,340.0,log_loss,60.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,2,42.57379412651062,0.7103174603174603,230.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,3,36.56508183479309,0.603759820426487,670.0,entropy,90.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,4,34.012134075164795,0.7562316715542522,340.0,gini,90.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,5,39.32633447647095,0.4734959634447218,230.0,entropy,30.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,0,100.99551057815552,0.5808857808857809,340.0,entropy,60.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,1,55.66608738899231,0.5464122946475888,10.0,gini,90.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,2,49.960468769073486,0.5816717245513469,120.0,gini,30.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,3,85.43885779380798,0.713504841411818,230.0,entropy,90.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,4,52.456775188446045,0.6515332286760858,120.0,gini,90.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,5,33.97535538673401,0.6239368811129337,10.0,gini,60.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,0,64.95134401321411,0.7000000000000001,230.0,log_loss,60.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,1,33.342817068099976,0.5483204134366925,120.0,gini,30.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,2,82.3995041847229,0.6658040027605245,780.0,log_loss,60.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,3,47.964699029922485,0.680590122227753,120.0,log_loss,90.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,4,300.60017585754395,0.6943420097330947,340.0,entropy,90.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,5,37.67588949203491,0.5735062893081762,120.0,gini,30.0,2.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,0,27.64059853553772,0.6658496732026143,230.0,gini,90.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,1,55.02150845527649,0.5610923423423424,670.0,gini,30.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,2,31.024672031402588,0.5805618365680548,10.0,entropy,60.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,3,62.44320797920227,0.6571096586782861,780.0,log_loss,90.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,4,27.92507839202881,0.6418179396030093,120.0,gini,60.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,100,5,62.23275136947632,0.6050911592707258,120.0,log_loss,60.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,0,29.796072006225582,0.5443223443223443,10.0,log_loss,60.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,1,46.57833671569824,0.5845016868536033,10.0,log_loss,30.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,2,46.07597899436951,0.607395637729308,780.0,log_loss,30.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,3,64.23271417617798,0.6438011083982481,230.0,entropy,60.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,4,54.43457007408142,0.653546332894159,120.0,gini,60.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,200,5,48.01060962677002,0.580952380952381,10.0,gini,90.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,0,42.59160661697388,0.574969553692958,340.0,gini,60.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/319_models/2025-06-09-answerdotai/ModernBERT-base-1e-05-data,300,1,31.306739568710327,0.6100989653621233,10.0,entropy,60.0,3.0,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
