,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.34296052631578944,0.5072203947368421,0.34296052631578944
1,0,validation,0.36937830687830686,0.5270337301587302,0.36937830687830686
2,1,train,0.36973684210526314,0.5273026315789474,0.36973684210526314
3,1,validation,0.45271164021164023,0.5895337301587302,0.45271164021164023
4,2,train,0.4003947368421053,0.550296052631579,0.4003947368421053
5,2,validation,0.3698743386243386,0.527405753968254,0.3698743386243386
6,3,train,0.44401315789473683,0.5830098684210526,0.44401315789473683
7,3,validation,0.46312830687830686,0.5973462301587302,0.46312830687830686
8,4,train,0.45230263157894735,0.5892269736842105,0.45230263157894735
9,4,validation,0.4444444444444445,0.5833333333333334,0.4444444444444445
10,-1,test,0.40707671957671954,0.5553075396825398,0.40707671957671954
