epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.332892998678996,0.30459731204243873,0.4996697490092471,0.332892998678996,0.45147375988497485,0.23853211009174313,0.22378606615059815
0,validation,0.39907550077041604,0.3494773161659877,0.5493066255778121,0.39907550077041604,0.5376661742983752,0.11620795107033641,0.3945578231292517
1,train,0.4187582562747688,0.3693703647275586,0.5640686922060767,0.4187582562747688,0.5281358063502044,0.30791646430305974,0.2720588235294118
1,validation,0.41294298921417566,0.4154152272714378,0.5597072419106317,0.41294298921417566,0.44677137870855144,0.36065573770491804,0.43881856540084385
2,train,0.4233817701453104,0.3921506160725934,0.5675363276089829,0.4233817701453104,0.47704521919226783,0.39732329569217906,0.3020833333333333
2,validation,0.4098613251155624,0.3427831339852269,0.5573959938366717,0.4098613251155624,0.5549597855227881,0.03257328990228013,0.44081632653061226
3,train,0.46367239101717306,0.4318523977991324,0.5977542932628799,0.46367239101717306,0.38178472861085555,0.5426109160548994,0.37116154873164214
3,validation,0.4560862865947612,0.36116550625955335,0.5920647149460709,0.4560862865947612,0.03816793893129771,0.6033810143042913,0.4419475655430712
4,train,0.4777777777777778,0.35827663071590293,0.6068361955085865,0.4722589167767503,0.06802721088435375,0.6300274793904571,0.3917808219178082
4,validation,0.4699537750385208,0.3584489930611052,0.6024653312788906,0.4699537750385208,0.03125,0.6187576126674786,0.4253393665158371
-1,test,0.4576271186440678,0.2989398580007531,0.5932203389830509,0.4576271186440678,-4.0,0.640661938534279,0.25615763546798026
