,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3175657894736842,0.48817434210526317,0.3175657894736842
1,0,validation,0.29844576719576715,0.4738343253968254,0.29844576719576715
2,1,train,0.34467105263157893,0.5045559210526316,0.3288815789473684
3,1,validation,0.3587962962962963,0.5190972222222222,0.3587962962962963
4,2,train,0.3415789473684211,0.5061842105263158,0.3415789473684211
5,2,validation,0.31117724867724866,0.48338293650793646,0.31117724867724866
6,3,train,0.30473684210526314,0.47855263157894734,0.30473684210526314
7,3,validation,0.2642195767195767,0.44816468253968256,0.2642195767195767
8,4,train,0.30269736842105266,0.4770230263157895,0.30269736842105266
9,4,validation,0.32688492063492064,0.49516369047619047,0.32688492063492064
10,5,train,0.31657894736842107,0.48743421052631575,0.31657894736842107
11,5,validation,0.30522486772486773,0.47891865079365076,0.30522486772486773
12,6,train,0.30657894736842106,0.4799342105263158,0.30657894736842106
13,6,validation,0.2881944444444444,0.4661458333333333,0.2881944444444444
14,7,train,0.29578947368421055,0.47184210526315795,0.29578947368421055
15,7,validation,0.3158068783068783,0.4868551587301588,0.3158068783068783
16,8,train,0.2997368421052632,0.4748026315789474,0.2997368421052632
17,8,validation,0.2941468253968254,0.47061011904761907,0.2941468253968254
18,9,train,0.30164473684210524,0.47623355263157896,0.30164473684210524
19,9,validation,0.30522486772486773,0.47891865079365076,0.30522486772486773
20,-1,test,0.31630291005291006,0.48722718253968256,0.31630291005291006
