epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.36889035667107,0.35775817953832717,0.5266677675033025,0.36889035667107,0.3488142292490119,0.44144144144144143,0.2830188679245283
0,validation,0.4391371340523883,0.4332822170381651,0.5793528505392913,0.4391371340523883,0.4222222222222223,0.4763705103969754,0.4012539184952978
1,train,0.5683619550858653,0.5288179413254247,0.6762714663143989,0.5683619550858653,0.5007072135785007,0.6598006644518273,0.4259459459459459
1,validation,0.4776579352850539,0.4504865045468724,0.6082434514637906,0.4776579352850539,0.4790874524714829,0.5163511187607573,0.35602094240837695
2,train,0.7509907529722589,0.7236229234770807,0.8132430647291943,0.7509907529722589,0.7267343485617597,0.8030779993004548,0.6410564225690275
2,validation,0.5130970724191063,0.49790412618948293,0.6348228043143298,0.5130970724191063,0.5,0.5567375886524821,0.4369747899159664
3,train,0.8992734478203435,0.8792592799337541,0.9244550858652576,0.8992734478203435,0.8965228320067029,0.9270538243626063,0.8142011834319527
3,validation,0.5177195685670262,0.4842641856488589,0.6382896764252697,0.5177195685670262,0.4703389830508474,0.5927099841521394,0.38974358974358975
4,train,0.9488110964332893,0.9376593504450456,0.961608322324967,0.9488110964332893,0.9497299542999584,0.9620432777580702,0.9012048192771085
4,validation,0.5377503852080123,0.49472277971529466,0.6533127889060093,0.5377503852080123,0.4598214285714286,0.6287425149700598,0.39560439560439564
-1,test,0.5423728813559322,0.4889409256908199,0.6567796610169491,0.5423728813559322,0.4488888888888889,0.6388489208633095,0.3790849673202614
