,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.33960526315789474,0.5047039473684211,0.33960526315789474
1,0,validation,0.3743386243386243,0.5307539682539683,0.3743386243386243
2,1,train,0.3284868421052632,0.4963651315789474,0.3284868421052632
3,1,validation,0.3451516076516077,0.5086805555555556,0.3439153439153439
4,2,train,0.32934210526315794,0.49700657894736844,0.32934210526315794
5,2,validation,0.33283730158730157,0.49962797619047616,0.33283730158730157
6,3,train,0.32921052631578945,0.49690789473684205,0.32921052631578945
7,3,validation,0.3410232311548101,0.5043816137566137,0.34242724867724866
8,4,train,0.3340789473684211,0.5005592105263158,0.3340789473684211
9,4,validation,0.3073172198172198,0.478546626984127,0.2992724867724868
10,-1,test,0.3298611111111111,0.4973958333333333,0.3298611111111111
