,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.34092105263157896,0.5056907894736842,0.34092105263157896
1,0,validation,0.3088675213675214,0.48139880952380953,0.3090277777777778
2,1,train,0.340328947368421,0.5052467105263158,0.340328947368421
3,1,validation,0.3014219576719577,0.47606646825396826,0.3014219576719577
4,2,train,0.3281578947368421,0.4961184210526316,0.3281578947368421
5,2,validation,0.3720058097661057,0.5006613756613757,0.2746362433862434
6,3,train,0.3645394736842105,0.5234046052631579,0.3645394736842105
7,3,validation,0.29848809938648496,0.46643518518518523,0.26273148148148145
8,4,train,0.3346710526315789,0.5010032894736842,0.3346710526315789
9,4,validation,0.46839589472449256,0.5193452380952381,0.10119047619047619
10,-1,test,0.3224206349206349,0.49181547619047616,0.3224206349206349
