epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.35468956406869223,0.3414062532910827,0.5160171730515192,0.35468956406869223,0.3395669291338582,0.4263348052990767,0.2583170254403131
0,validation,0.4406779661016949,0.40992159237144216,0.5805084745762712,0.4406779661016949,0.27647058823529413,0.5601317957166392,0.3931623931623932
1,train,0.49273447820343463,0.45774727076639193,0.619550858652576,0.49273447820343463,0.38934426229508196,0.589867699257825,0.3940298507462686
1,validation,0.5053929121725732,0.4882502620781024,0.6290446841294298,0.5053929121725732,0.42890442890442887,0.5723270440251573,0.4635193133047211
2,train,0.6010568031704095,0.5938232838673273,0.7007926023778072,0.6010568031704095,0.5149812734082397,0.6598751232336509,0.6066134549600912
2,validation,0.49614791987673346,0.46291579392921967,0.6221109399075502,0.49614791987673346,0.4384133611691023,0.5792000000000002,0.3711340206185567
3,train,0.7800528401585205,0.7841200756912733,0.8350396301188904,0.7800528401585205,0.7421437795953509,0.8024776324845148,0.8077388149939541
3,validation,0.46841294298921415,0.4460600852613119,0.6013097072419106,0.46841294298921415,0.44921875,0.5244755244755245,0.36448598130841126
4,train,0.9322985468956407,0.9277908825234912,0.9492239101717305,0.9322985468956407,0.9258635214827295,0.943089430894309,0.914419695193435
4,validation,0.4637904468412943,0.44299727120834825,0.5978428351309708,0.4637904468412943,0.4965753424657534,0.4600760456273764,0.372340425531915
-1,test,0.49922958397534667,0.4541430340018768,0.62442218798151,0.49922958397534667,0.5140845070422535,0.5377855887521968,0.31055900621118016
