epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3890356671070013,0.3739112584134104,0.5417767503302511,0.3890356671070013,0.36671368124118475,0.4575471698113207,0.2974729241877256
0,validation,0.4699537750385208,0.461602798053528,0.6024653312788906,0.4699537750385208,0.48828125000000006,0.48046874999999994,0.416058394160584
1,train,0.5700132100396301,0.5538588220116033,0.6775099075297225,0.5700132100396301,0.5227568270481144,0.626624517035476,0.5121951219512196
1,validation,0.50231124807396,0.47076378770234145,0.62673343605547,0.50231124807396,0.46473029045643155,0.5633802816901409,0.38418079096045193
2,train,0.8186922060766182,0.8052817905557106,0.8640191545574636,0.8186922060766182,0.8020092088740057,0.8491302804401846,0.7647058823529411
2,validation,0.4699537750385208,0.4594640296464327,0.6024653312788906,0.4699537750385208,0.49593495934959353,0.48923679060665365,0.39322033898305087
3,train,0.9322985468956407,0.920565575268387,0.9492239101717305,0.9322985468956407,0.9358178053830227,0.9448424068767909,0.8810365135453475
3,validation,0.47303543913713403,0.45423876735102775,0.6047765793528506,0.47303543913713403,0.4982456140350877,0.48169556840077077,0.38277511961722493
4,train,0.9696169088507266,0.9636703188479455,0.9772126816380449,0.9696169088507266,0.9718543046357616,0.9756272401433691,0.9435294117647058
4,validation,0.4869029275808937,0.45991206320557776,0.6151771956856702,0.4869029275808937,0.425531914893617,0.5564142194744977,0.3977900552486187
-1,test,0.5315870570107858,0.4697351350001844,0.6486902927580894,0.5315870570107858,0.4693446088794926,0.62407132243685,0.3157894736842105
