,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.35855263157894735,0.5189144736842105,0.35855263157894735
1,0,validation,0.3915343915343915,0.5436507936507936,0.3915343915343915
2,1,train,0.3497368421052632,0.5123026315789474,0.3497368421052632
3,1,validation,0.3860780423280423,0.5395585317460317,0.3860780423280423
4,2,train,0.3513157894736842,0.5134868421052632,0.3513157894736842
5,2,validation,0.32605820105820105,0.49454365079365076,0.32605820105820105
6,3,train,0.326578947368421,0.49493421052631575,0.326578947368421
7,3,validation,0.32473544973544977,0.4935515873015873,0.32473544973544977
8,4,train,0.3125,0.484375,0.3125
9,4,validation,0.3040702718334297,0.4773478835978836,0.2986111111111111
10,-1,test,0.3549933862433862,0.5162450396825398,0.3549933862433862
