,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3494736842105263,0.5121052631578947,0.3494736842105263
1,0,validation,0.2888558201058201,0.46664186507936506,0.2888558201058201
2,1,train,0.36085526315789473,0.5206414473684211,0.36085526315789473
3,1,validation,0.33300264550264547,0.4997519841269841,0.33300264550264547
4,2,train,0.34282894736842107,0.5071217105263158,0.34282894736842107
5,2,validation,0.3075396825396825,0.4806547619047619,0.3075396825396825
6,3,train,0.36157894736842106,0.5211842105263158,0.36157894736842106
7,3,validation,0.3455687830687831,0.5091765873015873,0.3455687830687831
8,4,train,0.3811842105263158,0.5358881578947368,0.3811842105263158
9,4,validation,0.3835978835978836,0.5376984126984127,0.3835978835978836
10,5,train,0.41776315789473684,0.5633223684210527,0.41776315789473684
11,5,validation,0.37218915343915343,0.529141865079365,0.37218915343915343
12,6,train,0.4319078947368421,0.5739309210526315,0.4319078947368421
13,6,validation,0.38492063492063494,0.5386904761904762,0.38492063492063494
14,7,train,0.5010526315789474,0.6257894736842106,0.5010526315789474
15,7,validation,0.43617724867724866,0.5771329365079365,0.43617724867724866
16,8,train,0.5723026315789473,0.6792269736842105,0.5723026315789473
17,8,validation,0.5024801587301587,0.6268601190476191,0.5024801587301587
18,9,train,0.6259868421052631,0.7194901315789474,0.6259868421052631
19,9,validation,0.478505291005291,0.6088789682539683,0.478505291005291
20,-1,test,0.5115740740740741,0.6336805555555556,0.5115740740740741
