,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3719736842105263,0.5289802631578947,0.3719736842105263
1,0,validation,0.3655753968253968,0.5241815476190477,0.3655753968253968
2,1,train,0.3036842105263158,0.4777631578947369,0.3036842105263158
3,1,validation,0.27397486772486773,0.45548115079365076,0.27397486772486773
4,2,train,0.27289473684210525,0.454671052631579,0.27289473684210525
5,2,validation,0.2926587301587301,0.4694940476190476,0.2926587301587301
6,3,train,0.2800713491475167,0.45976973684210526,0.27881578947368424
7,3,validation,0.2620701058201058,0.44655257936507936,0.2620701058201058
8,4,train,0.2673026315789474,0.4504769736842105,0.2673026315789474
9,4,validation,0.26719576719576715,0.4503968253968254,0.26719576719576715
10,5,train,0.40302285318559555,0.47820723684210525,0.10230263157894737
11,5,validation,0.4268483709273183,0.5081845238095238,0.1636904761904762
12,6,train,0.37837301587301586,0.47598684210526315,0.14703947368421053
13,6,validation,0.26008597883597884,0.4450644841269841,0.26008597883597884
14,7,train,0.34840587044534416,0.5033881578947368,0.31657894736842107
15,7,validation,0.30009920634920634,0.47507440476190477,0.30009920634920634
16,8,train,0.3132236842105263,0.45728618421052636,0.20269736842105265
17,8,validation,0.2531415343915344,0.43985615079365076,0.2531415343915344
18,9,train,0.2659868421052632,0.4494901315789474,0.2659868421052632
19,9,validation,0.2933201058201058,0.46999007936507936,0.2933201058201058
20,-1,test,0.35218253968253965,0.5141369047619048,0.35218253968253965
