epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3678996036988111,0.34821764579881465,0.5259247027741083,0.3678996036988111,0.31573754316724223,0.46177253708634464,0.2671428571428571
0,validation,0.4514637904468413,0.370498852378047,0.588597842835131,0.4514637904468413,0.11409395973154363,0.5974025974025974,0.39999999999999997
1,train,0.5052840158520475,0.46826857251678583,0.6289630118890356,0.5052840158520475,0.402315484804631,0.6056292461986412,0.3968609865470852
1,validation,0.4899845916795069,0.45487321375018713,0.6174884437596302,0.4899845916795069,0.3847980997624703,0.5891238670694864,0.39069767441860465
2,train,0.666776750330251,0.6558683758140279,0.7500825627476881,0.666776750330251,0.6193327630453378,0.7158336246067808,0.632438739789965
2,validation,0.4884437596302003,0.4657253077693417,0.6163328197226502,0.4884437596302003,0.4866920152091255,0.5212947189097102,0.38918918918918916
3,train,0.8560105680317041,0.8487900533454158,0.8920079260237781,0.8560105680317041,0.8410041841004183,0.8771306818181819,0.828235294117647
3,validation,0.49922958397534667,0.4611825560346919,0.62442218798151,0.49922958397534667,0.46987951807228917,0.5752066115702479,0.3384615384615384
4,train,0.9369220607661823,0.925959870088049,0.9526915455746368,0.9369220607661823,0.935590421139554,0.952074391988555,0.8902147971360382
4,validation,0.5007704160246533,0.4594309354947654,0.6255778120184899,0.5007704160246533,0.4375,0.5866261398176292,0.35416666666666663
-1,test,0.5300462249614792,0.45967933835398833,0.6475346687211094,0.5300462249614792,0.45414847161572053,0.6391752577319588,0.28571428571428575
