,0
0,1.170680046081543
1,1.166387915611267
2,1.091719388961792
3,1.1369333267211914
4,1.0554715394973755
5,1.1172555685043335
6,1.063370943069458
7,1.1585294008255005
8,1.100653052330017
9,1.0909587144851685
10,1.1953492164611816
11,1.076004981994629
12,1.144800066947937
13,1.123802900314331
14,1.1313999891281128
15,1.165249228477478
16,1.1496644020080566
17,1.1752382516860962
18,1.0731195211410522
19,1.1822712421417236
20,1.1718945503234863
21,1.110730528831482
22,1.1604280471801758
23,1.113790512084961
24,1.117002248764038
25,1.0986981391906738
26,1.1134943962097168
27,1.0967475175857544
28,1.180685043334961
29,1.1616003513336182
30,1.0903528928756714
31,1.0442705154418945
32,1.1339186429977417
33,1.1675291061401367
34,1.1730930805206299
35,1.0702362060546875
36,1.0830377340316772
37,1.1183183193206787
38,1.0961660146713257
39,1.140706181526184
40,1.1144171953201294
41,1.1496919393539429
42,1.0886133909225464
43,1.0887199640274048
44,1.1204233169555664
45,1.0892196893692017
46,1.1048448085784912
47,1.0951062440872192
48,1.1133869886398315
49,1.0854798555374146
50,1.0793241262435913
51,1.0818939208984375
52,1.073133945465088
53,1.084812879562378
54,1.095927119255066
55,1.0681041479110718
56,1.10456120967865
57,1.0187451839447021
58,1.1177469491958618
59,1.0925668478012085
60,1.0647855997085571
61,1.0615527629852295
62,1.0530236959457397
63,1.039053201675415
64,0.9596701860427856
65,1.084708571434021
66,1.06571364402771
67,0.9842947721481323
68,0.9975696802139282
69,1.1072903871536255
70,0.9994282722473145
71,1.2136050462722778
72,1.125712275505066
73,1.1126632690429688
74,1.1079167127609253
75,1.086053490638733
76,1.0444351434707642
77,1.0907840728759766
78,1.036851167678833
79,1.0509581565856934
80,1.0934927463531494
81,0.974646270275116
82,1.1606241464614868
83,1.0168964862823486
84,1.0128896236419678
85,1.035325288772583
86,1.184820294380188
87,1.0186833143234253
88,1.0957435369491577
89,1.1464699506759644
90,1.1018269062042236
91,1.0714714527130127
92,1.0541033744812012
93,1.0613467693328857
94,1.0312024354934692
95,1.085536241531372
96,0.9783095121383667
97,1.0892417430877686
98,1.006667137145996
99,1.067878246307373
100,0.9453846216201782
101,1.0400786399841309
102,1.0099916458129883
103,1.0515252351760864
104,0.8321492075920105
105,1.0106207132339478
106,1.1251240968704224
107,1.0993691682815552
108,1.2308242321014404
109,0.9740405082702637
110,1.0323437452316284
111,1.0834852457046509
112,1.0235285758972168
113,0.9971848130226135
114,1.0651118755340576
115,1.0629428625106812
116,1.0910626649856567
117,1.1618579626083374
118,0.9930016994476318
119,1.052541971206665
120,1.0072373151779175
121,1.0540885925292969
122,0.8816591501235962
123,1.0420681238174438
124,1.0566686391830444
125,1.0166820287704468
126,1.08526611328125
127,0.9448748826980591
128,1.1417436599731445
129,1.0231205224990845
130,1.0069350004196167
131,1.0619572401046753
132,1.0301235914230347
133,1.029559850692749
134,1.0614370107650757
135,0.986388623714447
136,0.9596446752548218
137,1.0558319091796875
138,1.0228568315505981
139,1.1598196029663086
140,1.0157476663589478
141,1.1412932872772217
142,1.0863956212997437
143,1.1016223430633545
144,1.1234015226364136
145,1.114499568939209
146,1.1020258665084839
147,1.0483427047729492
148,1.0882925987243652
149,1.1070640087127686
150,1.0926969051361084
151,1.0617239475250244
152,1.0868070125579834
153,1.12857186794281
154,1.024221658706665
155,1.072365164756775
156,1.1325379610061646
157,1.0708774328231812
158,1.1125444173812866
159,1.064465045928955
160,1.084567666053772
161,1.0846680402755737
162,1.086045503616333
163,1.1586734056472778
164,1.1009408235549927
165,1.1198197603225708
166,1.0290329456329346
167,1.1228092908859253
168,1.030687689781189
169,0.857160747051239
170,1.0591169595718384
171,1.0193560123443604
172,1.1351585388183594
173,0.8905296325683594
174,0.9954310059547424
175,1.0504391193389893
176,0.9941381216049194
177,1.0021167993545532
178,1.0993865728378296
179,1.088443636894226
180,1.096875548362732
181,1.0420408248901367
182,1.0733366012573242
183,1.0266227722167969
184,1.249795913696289
185,1.0427005290985107
186,1.011671781539917
187,1.0652648210525513
188,1.1105821132659912
189,1.010231375694275
