,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.36519736842105266,0.5238980263157895,0.36519736842105266
1,0,validation,0.2926587301587301,0.4694940476190476,0.2926587301587301
2,1,train,0.4571052631578947,0.5507236842105263,0.2886842105263158
3,1,validation,0.4209656084656085,0.5657242063492064,0.4209656084656085
4,2,train,0.45657894736842103,0.5161184210526316,0.1513157894736842
5,2,validation,0.1808862433862434,0.37971230158730157,0.1570767195767196
6,3,train,0.4407894736842105,0.4898026315789474,0.07763157894736843
7,3,validation,0.29844576719576715,0.4738343253968254,0.29844576719576715
8,4,train,0.35986842105263156,0.4725328947368421,0.17039473684210527
9,4,validation,0.5,0.5,0.0
10,5,train,0.48092105263157897,0.5120065789473685,0.0861842105263158
11,5,validation,0.5,0.5,0.0
12,6,train,0.5,0.5,0.0
13,6,validation,0.5,0.5,0.0
14,7,train,0.5,0.5,0.0
15,7,validation,0.40476190476190477,0.4642857142857143,0.047619047619047616
16,8,train,0.3430921052631579,0.46258223684210525,0.16414473684210526
17,8,validation,0.5,0.5,0.0
18,9,train,0.4930921052631579,0.49745065789473686,0.003618421052631579
19,9,validation,0.5,0.5,0.0
20,-1,test,0.48660714285714285,0.4959077380952381,0.010416666666666666
