epoch,loop,f1,roc_auc,accuracy
0,train,0.3120871862615588,0.4840653896961691,0.3120871862615588
0,validation,0.2737306843267108,0.4414483821263483,0.23266563944530047
1,train,0.37103594080338265,0.47291941875825627,0.21400264200792601
1,validation,0.5,0.5,0.0
2,train,0.5,0.5,0.0
2,validation,0.5,0.5,0.0
3,train,0.5,0.5,0.0
3,validation,0.5,0.5,0.0
4,train,0.5,0.5,0.0
4,validation,0.5,0.5,0.0
-1,test,0.5,0.5,0.0
