,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3215789473684211,0.4911842105263158,0.3215789473684211
1,0,validation,0.40492724867724866,0.5536954365079365,0.40492724867724866
2,1,train,0.3380263157894737,0.5035197368421053,0.3380263157894737
3,1,validation,0.41947751322751325,0.564608134920635,0.41947751322751325
4,2,train,0.32171052631578945,0.4912828947368421,0.32171052631578945
5,2,validation,0.34208638583638584,0.5055803571428571,0.3387896825396825
6,3,train,0.3310526315789474,0.4982894736842105,0.3310526315789474
7,3,validation,0.3603741166241166,0.5192212301587302,0.35449735449735453
8,4,train,0.3432894736842105,0.5074671052631579,0.3432894736842105
9,4,validation,0.3491617733386829,0.505828373015873,0.326223544973545
10,-1,test,0.3349867724867725,0.5012400793650793,0.3349867724867725
