,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.32960526315789473,0.49720394736842105,0.32960526315789473
1,0,validation,0.36789021164021163,0.5259176587301587,0.36789021164021163
2,1,train,0.3394736842105263,0.5046052631578948,0.3394736842105263
3,1,validation,0.37533068783068785,0.5314980158730159,0.37533068783068785
4,2,train,0.36532894736842103,0.5239967105263158,0.36532894736842103
5,2,validation,0.382771164021164,0.537078373015873,0.382771164021164
6,3,train,0.41578947368421054,0.5618421052631579,0.41578947368421054
7,3,validation,0.4310515873015873,0.5732886904761905,0.4310515873015873
8,4,train,0.4805921052631579,0.6104440789473684,0.4805921052631579
9,4,validation,0.46395502645502645,0.5979662698412698,0.46395502645502645
10,5,train,0.5189473684210526,0.6392105263157895,0.5189473684210526
11,5,validation,0.4981812169312169,0.6236359126984127,0.4981812169312169
12,6,train,0.5418421052631579,0.6563815789473685,0.5418421052631579
13,6,validation,0.48561507936507936,0.6142113095238095,0.48561507936507936
14,7,train,0.5775657894736842,0.6831743421052632,0.5775657894736842
15,7,validation,0.4503968253968254,0.5877976190476191,0.4503968253968254
16,8,train,0.6164473684210526,0.7123355263157894,0.6164473684210526
17,8,validation,0.4713955026455026,0.603546626984127,0.4713955026455026
18,9,train,0.6685526315789474,0.7514144736842105,0.6685526315789474
19,9,validation,0.466765873015873,0.6000744047619048,0.466765873015873
20,-1,test,0.5024801587301587,0.6268601190476191,0.5024801587301587
