,0
0,1.0920281410217285
1,1.0907632112503052
2,1.0947047472000122
3,1.111165165901184
4,1.0910849571228027
5,1.1039493083953857
6,1.107879638671875
7,1.110486626625061
8,1.0860364437103271
9,1.0978748798370361
10,1.1280471086502075
11,1.0997586250305176
12,1.111894130706787
13,1.094251036643982
14,1.093338131904602
15,1.0892291069030762
16,1.0858547687530518
17,1.0927863121032715
18,1.1229243278503418
19,1.088154911994934
20,1.125145435333252
21,1.1033406257629395
22,1.0950465202331543
23,1.1044056415557861
24,1.09611976146698
25,1.098191738128662
26,1.093113660812378
27,1.1064046621322632
28,1.0967310667037964
29,1.1120351552963257
30,1.1103944778442383
31,1.112280011177063
32,1.1016169786453247
33,1.0919344425201416
34,1.0957454442977905
35,1.09770929813385
36,1.095124363899231
37,1.09818434715271
38,1.1031715869903564
39,1.0953898429870605
40,1.1011970043182373
41,1.1027753353118896
42,1.1087082624435425
43,1.0892943143844604
44,1.095708966255188
45,1.091799259185791
46,1.1051785945892334
47,1.106085181236267
48,1.0928089618682861
49,1.0945402383804321
50,1.096178650856018
51,1.0987708568572998
52,1.0986719131469727
53,1.1020883321762085
54,1.1010633707046509
55,1.1047251224517822
56,1.1047449111938477
57,1.0996553897857666
58,1.09010648727417
59,1.0845322608947754
60,1.1041182279586792
61,1.092369794845581
62,1.1067538261413574
63,1.1054880619049072
64,1.1030210256576538
65,1.0993903875350952
66,1.1093612909317017
67,1.0906357765197754
68,1.0965747833251953
69,1.0993788242340088
70,1.0860655307769775
71,1.1017948389053345
72,1.0921506881713867
73,1.087148904800415
74,1.1054619550704956
75,1.0831303596496582
76,1.1032174825668335
77,1.0931655168533325
78,1.0898957252502441
79,1.08130943775177
80,1.0957698822021484
81,1.1035431623458862
82,1.0927921533584595
83,1.0988619327545166
84,1.0995543003082275
85,1.0973241329193115
86,1.113755226135254
87,1.1008660793304443
88,1.1091082096099854
89,1.0963397026062012
90,1.1006803512573242
91,1.0914381742477417
92,1.1128149032592773
93,1.092872977256775
94,1.1064739227294922
95,1.10004460811615
96,1.096269130706787
97,1.1019980907440186
98,1.0964051485061646
99,1.0986647605895996
100,1.1004146337509155
101,1.102586269378662
102,1.0908600091934204
103,1.0832849740982056
104,1.099399447441101
105,1.0994884967803955
106,1.0939162969589233
107,1.093247413635254
108,1.0998382568359375
109,1.1057624816894531
110,1.0919432640075684
111,1.102996826171875
112,1.0912988185882568
113,1.1028996706008911
114,1.0863157510757446
115,1.0967168807983398
116,1.0965267419815063
117,1.106171727180481
118,1.1029537916183472
119,1.0916509628295898
120,1.0980442762374878
121,1.105664610862732
122,1.1074702739715576
123,1.0842114686965942
124,1.1040698289871216
125,1.0781652927398682
126,1.095093011856079
127,1.0849354267120361
128,1.0972881317138672
129,1.0985208749771118
130,1.1077525615692139
131,1.0921752452850342
132,1.088584303855896
133,1.0867496728897095
134,1.0886828899383545
135,1.0968774557113647
136,1.0881924629211426
137,1.1185035705566406
138,1.0852833986282349
139,1.0743844509124756
140,1.0822900533676147
141,1.0953983068466187
142,1.0854727029800415
143,1.0959978103637695
144,1.0903550386428833
145,1.09850013256073
146,1.0921502113342285
147,1.1007111072540283
148,1.091139554977417
149,1.108131766319275
150,1.1099029779434204
151,1.0939900875091553
152,1.090026617050171
153,1.0936440229415894
154,1.11917245388031
155,1.0885790586471558
156,1.106767177581787
157,1.1015667915344238
158,1.0780401229858398
159,1.0899617671966553
160,1.0837371349334717
161,1.1023951768875122
162,1.0899713039398193
163,1.0936757326126099
164,1.1021606922149658
165,1.1037722826004028
166,1.1292065382003784
167,1.1157745122909546
168,1.1050626039505005
169,1.0907503366470337
170,1.089302659034729
171,1.0868351459503174
172,1.0957127809524536
173,1.0959503650665283
174,1.0879666805267334
175,1.083398461341858
176,1.0920088291168213
177,1.0878314971923828
178,1.1156386137008667
179,1.0945004224777222
180,1.1200051307678223
181,1.079976201057434
182,1.103560447692871
183,1.1014642715454102
184,1.0803024768829346
185,1.1199008226394653
186,1.08872652053833
187,1.1068553924560547
188,1.1151524782180786
189,1.108350157737732
190,1.0790419578552246
191,1.0842524766921997
192,1.0999133586883545
193,1.0918177366256714
194,1.087730050086975
195,1.0884836912155151
196,1.091268539428711
197,1.0928852558135986
198,1.090865135192871
199,1.0758485794067383
200,1.0798670053482056
201,1.0836293697357178
202,1.0980396270751953
203,1.0802541971206665
204,1.0816867351531982
205,1.0956718921661377
206,1.0975725650787354
207,1.0974948406219482
208,1.0836721658706665
209,1.0844320058822632
210,1.0934809446334839
211,1.0876137018203735
212,1.107396125793457
213,1.1145493984222412
214,1.0943033695220947
215,1.08951997756958
216,1.095604419708252
217,1.101392388343811
218,1.1280338764190674
219,1.078792691230774
220,1.094016432762146
221,1.0743776559829712
222,1.096496343612671
223,1.0827926397323608
224,1.0969421863555908
225,1.0920088291168213
226,1.0591745376586914
227,1.0969125032424927
228,1.0929282903671265
229,1.089404582977295
230,1.0762975215911865
231,1.1046109199523926
232,1.0851130485534668
233,1.092357873916626
234,1.0794402360916138
235,1.071856141090393
236,1.059476613998413
237,1.0881341695785522
238,1.0879613161087036
239,1.086214303970337
240,1.0540928840637207
241,1.1092660427093506
242,1.073184847831726
243,1.1005315780639648
244,1.0887885093688965
