,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.34493421052631573,0.5087006578947368,0.34493421052631573
1,0,validation,0.31712962962962965,0.4878472222222222,0.31712962962962965
2,1,train,0.35986842105263156,0.5199013157894737,0.35986842105263156
3,1,validation,0.33647486772486773,0.5023561507936508,0.33647486772486773
4,2,train,0.3827631578947368,0.5370723684210527,0.3827631578947368
5,2,validation,0.3783068783068783,0.5337301587301587,0.3783068783068783
6,3,train,0.43414473684210525,0.575608552631579,0.43414473684210525
7,3,validation,0.4216269841269841,0.5662202380952381,0.4216269841269841
8,4,train,0.4664473684210526,0.5998355263157895,0.4664473684210526
9,4,validation,0.43320105820105814,0.5749007936507936,0.43320105820105814
10,5,train,0.5246052631578947,0.643453947368421,0.5246052631578947
11,5,validation,0.4705687830687831,0.6029265873015873,0.4705687830687831
12,6,train,0.5832894736842106,0.6874671052631579,0.5832894736842106
13,6,validation,0.5124007936507936,0.6343005952380952,0.5124007936507936
14,7,train,0.6675657894736843,0.7506743421052632,0.6675657894736843
15,7,validation,0.48925264550264547,0.6169394841269841,0.48925264550264547
16,8,train,0.7711842105263158,0.8283881578947369,0.7711842105263158
17,8,validation,0.5028108465608466,0.627108134920635,0.5028108465608466
18,9,train,0.8518421052631578,0.8888815789473684,0.8518421052631578
19,9,validation,0.5026455026455027,0.626984126984127,0.5026455026455027
20,-1,test,0.5122354497354498,0.6341765873015873,0.5122354497354498
