,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3360526315789474,0.5020394736842105,0.3360526315789474
1,0,validation,0.3351521164021164,0.5013640873015873,0.3351521164021164
2,1,train,0.3357894736842105,0.5018421052631579,0.3357894736842105
3,1,validation,0.31283068783068785,0.4846230158730159,0.31283068783068785
4,2,train,0.2889473684210526,0.46671052631578946,0.2889473684210526
5,2,validation,0.2805886243386243,0.46044146825396826,0.2805886243386243
6,3,train,0.3136842105263158,0.48526315789473684,0.3136842105263158
7,3,validation,0.3558201058201058,0.5168650793650793,0.3558201058201058
8,4,train,0.3018421052631579,0.47638157894736843,0.3018421052631579
9,4,validation,0.2665343915343915,0.4499007936507936,0.2665343915343915
10,5,train,0.29598684210526316,0.4719901315789473,0.29598684210526316
11,5,validation,0.31646825396825395,0.48735119047619047,0.31646825396825395
12,6,train,0.2750657894736842,0.4562993421052632,0.2750657894736842
13,6,validation,0.30406746031746035,0.47805059523809523,0.30406746031746035
14,7,train,0.285,0.46375,0.285
15,7,validation,0.2873677248677249,0.4655257936507936,0.2873677248677249
16,8,train,0.28967105263157894,0.4672532894736842,0.28967105263157894
17,8,validation,0.3090277777777778,0.4817708333333333,0.3090277777777778
18,9,train,0.2800657894736842,0.46004934210526316,0.2800657894736842
19,9,validation,0.32175925925925924,0.4913194444444445,0.32175925925925924
20,-1,test,0.3156415343915344,0.48673115079365076,0.3156415343915344
