,0
0,1.103428602218628
1,1.0919935703277588
2,1.0886585712432861
3,1.1031396389007568
4,1.0936154127120972
5,1.0892659425735474
6,1.0803321599960327
7,1.085206389427185
8,1.1038631200790405
9,1.16444730758667
10,1.1116387844085693
11,1.0991536378860474
12,1.0775060653686523
13,1.0819026231765747
14,1.1212440729141235
15,1.0879634618759155
16,1.1424390077590942
17,1.0701143741607666
18,1.1205775737762451
19,1.0827124118804932
20,1.1068994998931885
21,1.1018598079681396
22,1.1038756370544434
23,1.0819061994552612
24,1.1004233360290527
25,1.0917837619781494
26,1.099299669265747
27,1.0929782390594482
28,1.0814683437347412
29,1.0908408164978027
30,1.1023263931274414
31,1.101815938949585
32,1.0916860103607178
33,1.1141104698181152
34,1.0737541913986206
35,1.0844041109085083
36,1.1213937997817993
37,1.0833933353424072
38,1.0741339921951294
39,1.0916558504104614
40,1.1435219049453735
41,1.0939478874206543
42,1.1192892789840698
43,1.0869981050491333
44,1.1229592561721802
45,1.1127679347991943
46,1.0927600860595703
47,1.0792125463485718
48,1.0886286497116089
49,1.0688527822494507
50,1.118896722793579
51,1.0986008644104004
52,1.0857622623443604
53,1.1084892749786377
54,1.0694018602371216
55,1.0944076776504517
56,1.0916441679000854
57,1.113814115524292
58,1.062063217163086
59,1.109749436378479
60,1.0818272829055786
61,1.096253514289856
62,1.1310502290725708
63,1.1079485416412354
64,1.1063830852508545
65,1.1040740013122559
66,1.0861444473266602
67,1.115038275718689
68,1.118503212928772
69,1.0951547622680664
70,1.0990190505981445
71,1.0926523208618164
72,1.1005675792694092
73,1.0888376235961914
74,1.0931365489959717
75,1.079006314277649
76,1.1153194904327393
77,1.0824493169784546
78,1.0965288877487183
79,1.0869964361190796
80,1.0926814079284668
81,1.0738023519515991
82,1.1143062114715576
83,1.104009985923767
84,1.1047515869140625
85,1.1291433572769165
86,1.0786399841308594
87,1.1018160581588745
88,1.1054162979125977
89,1.1004395484924316
90,1.0988982915878296
91,1.1011425256729126
92,1.0611988306045532
93,1.0838271379470825
94,1.0892666578292847
95,1.0767725706100464
96,1.031334400177002
97,1.1069059371948242
98,1.1363691091537476
99,1.0927921533584595
100,1.0814653635025024
101,1.1003539562225342
102,1.0938266515731812
103,1.0941766500473022
104,1.0931856632232666
105,1.0963407754898071
106,1.084640622138977
107,1.1070815324783325
108,1.100738286972046
109,1.0915172100067139
110,1.0699093341827393
111,1.0806422233581543
112,1.0189059972763062
113,1.0828667879104614
114,1.107271432876587
115,1.1571571826934814
116,1.1000933647155762
117,1.1719884872436523
118,1.0339064598083496
119,1.0821993350982666
120,1.0838512182235718
121,1.092120885848999
122,1.0637176036834717
123,1.0932044982910156
124,1.1081448793411255
125,1.1326663494110107
126,1.069153904914856
127,1.1380650997161865
128,1.115299105644226
129,1.1439552307128906
130,1.0735362768173218
131,1.1032791137695312
132,1.0991681814193726
133,1.0918985605239868
134,1.0905241966247559
135,1.096447467803955
136,1.0858811140060425
137,1.0793522596359253
138,1.095568060874939
139,1.0912948846817017
140,1.073888897895813
141,1.1251413822174072
142,1.1073899269104004
143,1.0402629375457764
144,1.1078656911849976
145,1.1250091791152954
146,1.1106929779052734
147,1.043462872505188
