,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3553289473684211,0.5164967105263158,0.3553289473684211
1,0,validation,0.40128968253968256,0.5509672619047619,0.40128968253968256
2,1,train,0.3401315789473684,0.5050986842105263,0.3401315789473684
3,1,validation,0.40145502645502645,0.5510912698412698,0.40145502645502645
4,2,train,0.3251973684210526,0.4938980263157895,0.3251973684210526
5,2,validation,0.3774801587301587,0.5331101190476191,0.3774801587301587
6,3,train,0.3358552631578947,0.5018914473684211,0.3358552631578947
7,3,validation,0.3075396825396825,0.4806547619047619,0.3075396825396825
8,4,train,0.3267105263157895,0.49503289473684214,0.3267105263157895
9,4,validation,0.28038258038258035,0.4600694444444445,0.27910052910052907
10,-1,test,0.34937169312169314,0.5120287698412698,0.34937169312169314
