,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.33322368421052634,0.4999177631578947,0.33322368421052634
1,0,validation,0.36921296296296297,0.5269097222222222,0.36921296296296297
2,1,train,0.3229605263157895,0.4922203947368421,0.3229605263157895
3,1,validation,0.3462301587301587,0.5096726190476191,0.3462301587301587
4,2,train,0.31763157894736843,0.4882236842105263,0.31763157894736843
5,2,validation,0.3275462962962963,0.4956597222222222,0.3275462962962963
6,3,train,0.32092105263157894,0.4906907894736842,0.32092105263157894
7,3,validation,0.32099474599474603,0.4887152777777778,0.3143187830687831
8,4,train,0.34796052631578944,0.510970394736842,0.34796052631578944
9,4,validation,0.35213695980911686,0.5066964285714286,0.3194444444444444
10,-1,test,0.32969576719576715,0.4972718253968254,0.32969576719576715
