,filename,n_samples,epoch,time,f1_macro,n_neighbors,metric,iteration
217,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,0,1.3333969116210938,0.4685818468637905,11,l1,2.0
218,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,0,1.5704972743988037,0.4508963746624762,1,l2,3.0
219,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,0,2.493246555328369,0.4071312828249565,3,l1,1.0
220,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,0,2.3210020065307617,0.4416974186870164,17,l1,2.0
221,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,0,2.5978007316589355,0.4363334701696771,4,l1,3.0
222,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,0,3.236877918243408,0.4027042575826238,9,l1,1.0
223,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,0,3.058665990829468,0.4298754330269605,4,cosine,2.0
224,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,0,3.4631223678588867,0.4055433603703184,18,cosine,3.0
225,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,1,1.1700115203857422,0.3696575154787867,3,l1,1.0
226,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,1,1.032545566558838,0.3876347467832784,3,cosine,2.0
227,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,1,1.307666301727295,0.4036036036036036,1,l2,3.0
228,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,1,1.9182674884796145,0.4154707763640737,1,cosine,1.0
229,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,1,2.063347816467285,0.3673068819922778,4,cosine,2.0
230,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,1,2.424551248550415,0.4145118586086884,3,cosine,3.0
231,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,1,4.62105393409729,0.4025485677470512,8,l2,1.0
232,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,1,4.960498332977295,0.4625182895407666,1,l1,2.0
233,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,1,3.705632925033569,0.4612105017325469,1,l2,3.0
234,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,2,1.562678337097168,0.4808939357162707,5,l1,1.0
235,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,2,1.3565168380737305,0.5826041333803474,7,l1,2.0
236,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,2,1.6274075508117676,0.5087052416274428,14,l2,3.0
237,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,2,3.5140507221221924,0.4903896517956776,7,l1,1.0
238,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,2,2.7523512840271,0.464813138497349,19,l2,2.0
239,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,2,2.0924034118652344,0.4797735078436833,11,l1,3.0
240,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,2,2.917381048202514,0.5415782305431923,11,cosine,1.0
241,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,2,4.393433809280396,0.4658253100876051,5,l1,2.0
242,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,2,3.27355432510376,0.5232169006496502,19,l2,3.0
243,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,3,1.1593167781829834,0.5296416165256044,1,l2,1.0
244,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,3,1.3413453102111816,0.4891271322799436,19,cosine,2.0
245,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,3,1.2748372554779053,0.487432555367338,13,l1,3.0
246,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,3,2.7909536361694336,0.504988595633757,18,l1,1.0
247,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,3,2.478623867034912,0.517833544901214,7,l1,2.0
248,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,3,2.5786657333374023,0.5363648041104688,14,l1,3.0
249,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,3,3.9015724658966064,0.545051969329426,7,l2,1.0
250,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,3,7.285742521286011,0.4982604365222468,12,cosine,2.0
251,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,3,3.8528590202331534,0.5046681770980835,9,l2,3.0
252,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,4,1.2736356258392334,0.4826943719784982,17,cosine,1.0
253,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,4,2.0258452892303467,0.4975084175084174,8,l2,2.0
254,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,4,1.252818584442139,0.5443762778375926,11,l1,3.0
255,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,4,2.474361181259156,0.5145718438891956,8,l1,1.0
256,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,4,3.2933449745178223,0.5185675402102342,16,l1,2.0
257,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,4,2.9984819889068604,0.5420979597829518,11,l2,3.0
258,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,4,3.0226917266845703,0.5199839432186741,17,cosine,1.0
259,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,4,2.996085405349731,0.5604570697659438,16,l1,2.0
260,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,4,3.4368646144866943,0.5123897707231041,18,cosine,3.0
261,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,5,1.209380865097046,0.5009505448898172,14,l1,1.0
262,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,5,1.1086812019348145,0.5029747673683518,17,cosine,2.0
263,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,500,5,1.6453211307525637,0.4939042638724318,11,l1,3.0
264,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,5,2.3627755641937256,0.4986028501484646,17,cosine,1.0
265,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,5,2.610259771347046,0.5873873986418607,14,l1,2.0
266,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,5,2.3765759468078613,0.469464886192465,19,cosine,3.0
267,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,5,3.844404935836792,0.4699387221996156,19,l2,1.0
268,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,5,2.7874844074249268,0.5402831632886909,17,cosine,2.0
269,src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,5,2.697633981704712,0.5701501582819158,15,cosine,3.0
270,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,0,1.4931111335754397,0.35162178419796,1,l1,1.0
271,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,0,1.175701141357422,0.4237161183399236,16,cosine,2.0
272,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,0,1.2570133209228516,0.3734982122583159,8,cosine,3.0
273,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,0,1.9353055953979488,0.4716149297856615,10,cosine,1.0
274,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,0,2.355933904647827,0.4281140658124325,13,l1,2.0
275,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,0,3.833149671554565,0.3846930384858229,14,l1,3.0
276,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,0,2.545112609863281,0.4397886756299889,3,cosine,1.0
277,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,0,4.024111986160278,0.4285160107825517,10,l2,2.0
278,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,0,3.175349235534668,0.4594849210331532,18,cosine,3.0
279,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,1,1.378253698348999,0.3943842502957237,15,l1,1.0
280,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,1,1.026611566543579,0.4140217898203568,5,l2,2.0
281,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,1,1.1951818466186523,0.4602356527829275,1,l2,3.0
282,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,1,2.371057748794556,0.4321509618035672,19,l2,1.0
283,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,1,2.7190916538238525,0.4751254480286738,3,l2,2.0
284,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,1,1.9430475234985352,0.4298526529043101,10,cosine,3.0
285,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,1,3.8048713207244873,0.5054738562091503,5,l2,1.0
286,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,1,4.326133489608765,0.444073725161808,17,cosine,2.0
287,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,1,3.292468309402466,0.4771712375206775,12,l2,3.0
288,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,2,1.2305521965026855,0.526550857497149,16,l2,1.0
289,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,2,1.5254886150360107,0.4882052269424541,19,cosine,2.0
290,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,2,1.1346774101257324,0.4192763536818187,13,cosine,3.0
291,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,2,2.321998357772827,0.4142209531659357,14,cosine,1.0
292,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,2,1.9041266441345213,0.4311035350191976,7,cosine,2.0
293,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,2,2.506367921829224,0.5037766712496662,14,l2,3.0
294,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,2,3.7398314476013184,0.4518000518000518,6,l1,1.0
295,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,2,3.304185390472412,0.4545759128703153,17,l1,2.0
296,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,2,3.6478097438812256,0.5430245076787089,5,l2,3.0
297,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,3,1.872864007949829,0.4750101783995855,6,l1,1.0
298,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,3,1.3270971775054932,0.5011027496031314,19,cosine,2.0
299,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,3,1.4739525318145752,0.4556713065871063,7,l2,3.0
300,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,3,1.7815706729888916,0.565385651432163,17,cosine,1.0
301,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,3,1.878978967666626,0.5428425665305807,16,cosine,2.0
302,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,3,3.802164316177368,0.5116110368845717,16,l1,3.0
303,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,3,2.80130386352539,0.5063195275961233,10,l2,1.0
304,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,3,4.781380653381348,0.4532557280118256,17,l1,2.0
305,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,3,3.640244007110596,0.548946218807304,18,l1,3.0
306,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,4,1.1814923286437988,0.5643343728979392,10,l2,1.0
307,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,4,1.6800768375396729,0.5068407376099683,8,cosine,2.0
308,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,4,1.3427839279174805,0.5306618093503339,8,l2,3.0
309,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,4,2.157794952392578,0.5119010005265929,18,cosine,1.0
310,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,4,2.394525051116944,0.5179458933962898,11,l2,2.0
311,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,4,2.304795503616333,0.4536102386494294,7,cosine,3.0
312,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,4,2.821633100509644,0.5071277503751023,11,cosine,1.0
313,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,4,3.50027084350586,0.5104017891741677,7,l1,2.0
314,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,4,5.105745553970337,0.4986251341238167,15,l2,3.0
315,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,5,1.2312335968017578,0.5007104473550953,12,l2,1.0
316,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,5,1.3329899311065674,0.4845251507720856,18,l2,2.0
317,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,5,1.343207836151123,0.479430655661474,6,l1,3.0
318,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,5,4.273537635803223,0.5146589549262067,12,l2,1.0
319,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,5,2.702284336090088,0.5743503063400398,12,l2,2.0
320,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,5,2.414231777191162,0.5206664786222177,14,l1,3.0
321,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,5,4.041341543197632,0.4858480115209926,19,l1,1.0
322,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,5,3.276067018508911,0.4907779795920864,14,l2,2.0
323,src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,5,3.6069839000701904,0.446490070854538,6,cosine,3.0
324,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,0,1.2375826835632324,0.4574069748905423,7,cosine,1.0
325,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,0,1.703396558761597,0.4694488653109343,7,l1,2.0
326,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,0,1.2675392627716064,0.4422856890785726,16,l2,3.0
327,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,0,2.609238386154175,0.3895366824728993,19,l2,1.0
328,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,0,2.5209009647369385,0.4254754030433805,18,l1,2.0
329,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,0,2.9003024101257324,0.4104324431149558,5,l1,3.0
330,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,0,4.04729437828064,0.4220806854022501,17,l2,1.0
331,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,0,3.419050693511963,0.3677960464660728,15,l1,2.0
332,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,0,3.4032936096191406,0.414391386290768,19,l2,3.0
333,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,1,1.6564924716949463,0.3563018867456074,17,l1,1.0
334,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,1,1.6255018711090088,0.4170555150592609,18,l2,2.0
335,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,1,1.3658878803253174,0.3867558593168349,3,l1,3.0
336,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,1,2.2132246494293213,0.4058691079575003,18,cosine,1.0
337,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,1,2.264325857162476,0.3718368604725996,15,l1,2.0
338,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,1,2.861607313156128,0.4323667455888627,6,l1,3.0
339,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,1,3.035166025161743,0.3966200472222079,1,l1,1.0
340,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,1,3.724988698959351,0.4056707890557461,9,cosine,2.0
341,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,1,5.855640411376953,0.4488888888888889,11,l2,3.0
342,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,2,1.5527126789093018,0.3481918031621915,4,l1,1.0
343,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,2,1.1320388317108154,0.3828040363754649,3,cosine,2.0
344,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,2,1.2677514553070068,0.3898594246420333,18,cosine,3.0
345,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,2,3.154513597488404,0.4979077284022244,18,l2,1.0
346,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,2,2.7535533905029297,0.3816928812360137,18,l1,2.0
347,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,2,2.8598673343658447,0.4123436153139124,9,l2,3.0
348,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,2,3.819870233535767,0.4405760077401868,3,l1,1.0
349,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,2,7.171168088912964,0.4285198857594263,5,l1,2.0
350,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,2,5.816594362258911,0.4251001788483048,17,l1,3.0
351,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,3,1.1586217880249023,0.4820049422100274,18,l1,1.0
352,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,3,1.376573085784912,0.5252066482563981,12,cosine,2.0
353,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,3,1.4736547470092771,0.45149231678487,12,l2,3.0
354,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,3,2.0740315914154053,0.4672151928866775,7,l2,1.0
355,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,3,2.131903886795044,0.4144689933052912,5,l2,2.0
356,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,3,2.207291841506958,0.4358401911213201,19,l1,3.0
357,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,3,4.488941192626953,0.4656100706944051,18,l1,1.0
358,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,3,3.408517360687256,0.4987769273258107,6,l1,2.0
359,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,3,4.406973361968994,0.4664786169244768,17,l2,3.0
360,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,4,2.283403158187866,0.5195858409397202,15,l1,1.0
361,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,4,1.4964993000030518,0.440546452901104,18,cosine,2.0
362,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,4,1.2141759395599363,0.4283643764935354,13,cosine,3.0
363,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,4,2.250905752182007,0.436608542220926,5,l2,1.0
364,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,4,4.349618911743164,0.5384583707696915,11,l1,2.0
365,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,4,2.187336206436157,0.4433747673091935,19,cosine,3.0
366,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,4,4.140485286712647,0.4968108177063401,10,cosine,1.0
367,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,4,3.790173292160034,0.5078876113213217,19,cosine,2.0
368,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,4,3.1421267986297607,0.4512527462706233,19,l2,3.0
369,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,5,1.495603084564209,0.5012061114958347,15,l2,1.0
370,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,5,1.6264033317565918,0.4821568759392593,16,l2,2.0
371,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,5,1.4594051837921145,0.5028276831629078,4,cosine,3.0
372,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,5,3.7944998741149902,0.4574915824915824,4,l1,1.0
373,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,5,2.764984607696533,0.536431487796252,11,cosine,2.0
374,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,5,3.094937562942505,0.5106631280544234,7,l2,3.0
375,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,5,4.517967700958252,0.5115290284382389,13,cosine,1.0
376,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,5,4.241607427597046,0.5036912382928217,16,l2,2.0
377,src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,5,5.099745750427246,0.4998395227739318,7,l2,3.0
378,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,0,1.4495034217834473,0.4305621283470889,17,l2,1.0
379,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,0,1.8329825401306152,0.4228320980246172,7,cosine,2.0
380,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,0,1.3313963413238523,0.4514721898977615,9,l1,3.0
381,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,0,2.748260974884033,0.4475722673893405,15,cosine,1.0
382,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,0,3.292798519134521,0.4754692192980124,14,l1,2.0
383,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,0,2.797719955444336,0.4494146376499317,3,cosine,3.0
384,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,0,4.446303129196167,0.4926531217284156,6,l2,1.0
385,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,0,3.7224743366241455,0.367304300637634,6,l2,2.0
386,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,0,4.107400894165039,0.4136490790906416,8,l2,3.0
387,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,1,1.4202284812927246,0.3844081518704634,3,cosine,1.0
388,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,1,1.6897192001342771,0.4639069954348141,13,l1,2.0
389,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,1,1.3452019691467283,0.4326402896170679,8,l1,3.0
390,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,1,4.412074565887451,0.4861137388266609,5,cosine,1.0
391,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,1,2.3196723461151123,0.3924079504724666,9,l1,2.0
392,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,1,2.341804027557373,0.4217270593568623,5,cosine,3.0
393,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,1,3.249467134475708,0.4508109055842904,9,cosine,1.0
394,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,1,2.8248836994171143,0.456361710720125,12,cosine,2.0
395,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,1,3.681307315826416,0.4334163305049381,9,l1,3.0
396,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,2,1.3254351615905762,0.54136122322574,1,cosine,1.0
397,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,2,1.352642059326172,0.4847811946257542,14,cosine,2.0
398,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,2,1.273115873336792,0.5405443322109988,7,l1,3.0
399,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,2,2.7246718406677246,0.4492117786235433,7,l2,1.0
400,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,2,3.0500364303588867,0.5180790467887242,19,l1,2.0
401,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,2,2.375331163406372,0.4744249837552021,12,cosine,3.0
402,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,2,3.957309484481812,0.5006172484887944,10,l1,1.0
403,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,2,3.1797664165496826,0.445504364315236,11,cosine,2.0
404,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,2,3.274617910385132,0.5678672943378826,14,l2,3.0
405,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,3,1.510502576828003,0.4826903553299492,1,l1,1.0
406,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,3,1.5764884948730469,0.5158933972493295,16,cosine,2.0
407,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,3,1.2778172492980957,0.5026006258923466,12,l1,3.0
408,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,3,2.9396960735321045,0.4805105239587998,15,cosine,1.0
409,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,3,2.246354579925537,0.5281424221452492,15,l2,2.0
410,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,3,2.5358645915985107,0.532141548614185,10,l2,3.0
411,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,3,3.709921598434448,0.5311572208123932,14,cosine,1.0
412,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,3,4.92029070854187,0.5210366755397812,9,l2,2.0
413,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,3,3.926915168762207,0.5001540832049307,13,l2,3.0
414,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,4,1.2526874542236328,0.4886814144126131,5,l2,1.0
415,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,4,1.767507791519165,0.5360127378199667,18,l2,2.0
416,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,4,1.2020657062530518,0.4752765581342305,9,cosine,3.0
417,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,4,2.284330606460572,0.5326675267286505,11,l1,1.0
418,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,4,2.7825512886047363,0.5125545637714405,3,l1,2.0
419,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,4,2.4916317462921143,0.4887931699146808,5,l2,3.0
420,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,4,2.802074432373047,0.5286495643319907,13,cosine,1.0
421,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,4,3.793316125869751,0.5343975839677347,1,cosine,2.0
422,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,4,3.526010751724243,0.4707149337795642,11,l1,3.0
423,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,5,1.401702642440796,0.5018784920532676,15,cosine,1.0
424,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,5,1.327348232269287,0.5265235713303676,4,cosine,2.0
425,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,500,5,1.3424499034881592,0.5409447098791236,17,l2,3.0
426,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,5,2.3356616497039795,0.4550033313304475,18,l1,1.0
427,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,5,3.962822198867798,0.5000238891543239,19,cosine,2.0
428,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1000,5,2.9339749813079834,0.536531364363657,15,l2,3.0
429,src3/2025-05-05-answerdotai/ModernBERT-base-5e-06-data,1500,5,3.57442045211792,0.4965862269233056,8,l1,1.0
