path,n_samples,epoch,time,score,n_estimators,criterion,max_depth,iteration,embedding_model,learning_rate,classifier,weight_decay,warmup_ratio,optim,n_optim_iterations,measure,n_neighbors,metric,hidden_layer_sizes,max_iter,early_stopping
src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1000,5,188.27540636062625,0.5016788086034295,360.0,gini,30.0,3,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,5,421.76818442344666,0.5024132174103857,160.0,entropy,30.0,1,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,5,306.57618284225464,0.5329749846849711,10.0,entropy,30.0,2,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,1500,5,389.8320152759552,0.4658807111092596,460.0,log_loss,30.0,3,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,2000,5,614.7911837100983,0.5646378079957005,10.0,log_loss,90.0,1,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,2000,5,212.10135626792908,0.553899180842186,110.0,gini,60.0,2,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-1e-05-data,2000,5,431.526640176773,0.5262721595429855,510.0,log_loss,30.0,3,answerdotai/ModernBERT-base,1e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,0,141.6917281150818,0.448503079787996,860.0,log_loss,30.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,0,78.72180151939392,0.4854665453150848,110.0,gini,60.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,0,183.17100763320923,0.5024533359433759,660.0,gini,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,0,351.5412046909332,0.4558958472534369,660.0,gini,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,0,177.22389316558838,0.4481315158931823,310.0,gini,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,0,273.140743970871,0.4551173499702911,360.0,entropy,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,0,642.3068451881409,0.45881757572381,260.0,log_loss,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,0,483.11044335365295,0.5048864877431757,710.0,log_loss,60.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,0,541.895120382309,0.471964782205746,660.0,log_loss,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,0,474.55784487724304,0.4769550881910433,760.0,entropy,60.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,0,631.9368085861206,0.5174278115003715,710.0,log_loss,60.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,0,608.7667391300201,0.4750895125895125,60.0,entropy,60.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,1,162.8797264099121,0.4644251717781129,910.0,entropy,30.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,1,163.26902508735657,0.4664206452653713,910.0,log_loss,60.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,1,84.72716999053955,0.4791397452677075,460.0,log_loss,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,1,210.5977084636688,0.5068583631513021,710.0,log_loss,30.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,1,213.98322463035583,0.5184758164434159,360.0,entropy,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,1,396.91576313972473,0.4978269277254048,510.0,log_loss,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,1,430.5592353343964,0.4954987723083102,710.0,log_loss,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,1,317.9844393730164,0.4484205990088343,360.0,gini,90.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,1,310.12045073509216,0.4686171236171235,60.0,log_loss,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,1,353.5567264556885,0.5538768474865193,60.0,entropy,30.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,1,328.16566133499146,0.3958003797725052,360.0,entropy,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,1,433.8267722129822,0.5176530514054045,910.0,log_loss,60.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,2,139.7735915184021,0.513565078341066,60.0,entropy,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,2,95.95880341529846,0.5120176355057745,210.0,entropy,90.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,2,78.90372681617737,0.51683478680131,10.0,gini,60.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,2,173.96393728256226,0.5303082603393487,760.0,gini,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,2,198.54573965072632,0.5607355607355607,110.0,entropy,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,2,485.2995069026947,0.5699345311163189,960.0,gini,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,2,257.993620634079,0.5156359679621083,410.0,log_loss,60.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,2,255.04264903068545,0.5385172550868532,10.0,gini,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,2,508.1377556324005,0.5424401817880478,110.0,log_loss,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,2,297.9726815223694,0.5318874581947491,60.0,gini,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,2,792.0920765399933,0.5424031916080795,710.0,log_loss,60.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,2,457.0906102657318,0.5165981711861315,760.0,gini,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,3,119.08858561515808,0.5005340903845266,610.0,log_loss,60.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,3,123.04043984413148,0.5278760045228581,60.0,entropy,90.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,3,64.39631462097168,0.5202520427142315,60.0,gini,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,3,180.70590782165527,0.5512549179215845,760.0,gini,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,3,264.1577973365784,0.4952851860428085,610.0,log_loss,90.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,3,142.3318989276886,0.5196483386103236,60.0,gini,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,3,466.13761711120605,0.524882687076132,10.0,gini,60.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,3,249.99297094345093,0.5413896198209924,160.0,gini,60.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,3,230.13543701171875,0.5698094041227753,160.0,log_loss,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,3,281.68467712402344,0.555751927131547,60.0,log_loss,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,3,333.3225722312927,0.4900617333598222,10.0,log_loss,60.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,3,316.6752440929413,0.5341149019993142,60.0,gini,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,4,170.18822598457336,0.4867918011941329,910.0,log_loss,30.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,4,75.75474500656128,0.5748278805904384,60.0,entropy,90.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,4,90.98517513275146,0.5555741985785941,110.0,gini,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,4,417.3390989303589,0.5291579558652729,60.0,entropy,60.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,4,137.4622039794922,0.5006440423779884,260.0,gini,60.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,4,156.69039511680603,0.4895726425339832,360.0,entropy,60.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,4,252.1408944129944,0.5384536710623667,110.0,entropy,30.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,4,288.95099806785583,0.4975950554953295,560.0,log_loss,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,4,981.0655567646028,0.58144817413293,160.0,log_loss,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,4,268.6614863872528,0.5787623775320013,110.0,log_loss,60.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,4,517.047226190567,0.5119397546904991,860.0,entropy,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,4,325.27012848854065,0.5508279327704773,60.0,entropy,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,5,134.64544916152954,0.5241063950527263,610.0,entropy,60.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,5,167.4785726070404,0.5030797879959891,10.0,entropy,90.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,500,5,81.65248489379883,0.5290966356594833,710.0,gini,90.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,5,181.7393567562104,0.482374618275781,360.0,gini,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,5,220.2330248355865,0.5184324913262978,60.0,entropy,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1000,5,350.7498087882996,0.5231445541043064,810.0,gini,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,5,325.6292700767517,0.5173548692814509,160.0,gini,90.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,5,211.07152366638184,0.5473734884226215,360.0,entropy,90.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,1500,5,358.6888494491577,0.5414549677906285,610.0,log_loss,30.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,5,253.235116481781,0.5344827586206896,60.0,log_loss,30.0,1,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,5,513.6202163696289,0.5774891774891775,210.0,entropy,30.0,2,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-2e-05-data,2000,5,548.0143489837646,0.4714802510151347,260.0,gini,60.0,3,answerdotai/ModernBERT-base,2e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,0,108.6040334701538,0.4992233612923267,610.0,entropy,60.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,0,161.48482370376587,0.4805856776153805,410.0,log_loss,60.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,0,138.6149342060089,0.4838574571555161,260.0,entropy,60.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,0,385.0113167762756,0.47602079560722,910.0,log_loss,30.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,0,186.6999499797821,0.5036074451537463,260.0,log_loss,90.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,0,161.91990852355957,0.5091314770316399,160.0,entropy,60.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,0,300.6888761520386,0.4982236685206982,260.0,entropy,90.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,0,426.95845103263855,0.4798463194934934,310.0,log_loss,90.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,0,352.783164024353,0.4944003169971722,610.0,entropy,60.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,2000,0,497.9492220878601,0.4539303924836722,360.0,log_loss,90.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,2000,0,493.6058633327484,0.4873723506743738,160.0,log_loss,60.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,2000,0,713.5326879024506,0.4970755569003378,210.0,log_loss,90.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,1,155.3470118045807,0.4732787054215626,760.0,gini,60.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,1,238.86563992500305,0.539471053767079,60.0,entropy,60.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,1,80.80419826507568,0.4934944418840013,110.0,gini,30.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,1,192.09409618377688,0.4647337532977979,210.0,entropy,90.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,1,264.45049929618835,0.4932396606574761,210.0,entropy,90.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,1,325.57512974739075,0.4277210101568013,910.0,log_loss,60.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,1,337.7889280319214,0.4510474275180158,110.0,entropy,90.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,1,255.5884449481964,0.5211165622465762,360.0,gini,60.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1500,1,420.0846161842346,0.4519120309974883,460.0,log_loss,30.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,2000,1,392.5609493255615,0.5423368064542796,210.0,entropy,90.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,2000,1,647.4918460845947,0.5060007875778386,410.0,entropy,90.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,2000,1,430.5389709472656,0.4689939794191396,660.0,log_loss,90.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,2,139.49962162971497,0.4990299962482821,460.0,log_loss,90.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,2,209.26593041419983,0.4748203633506219,210.0,log_loss,60.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,500,2,110.88524889945984,0.4508886441914364,960.0,gini,90.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,2,253.0808637142181,0.5179977682129763,210.0,log_loss,60.0,1,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,2,279.3854522705078,0.4941790897114799,410.0,log_loss,60.0,2,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
src3/2025-05-05-answerdotai/ModernBERT-base-5e-05-data,1000,2,158.42977285385132,0.4705259094930456,560.0,gini,60.0,3,answerdotai/ModernBERT-base,5e-05,RandomForestClassifier,0.01,0.1,adamw_torch,-1,f1_macro,,,,,
