,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3441447368421053,0.508108552631579,0.3441447368421053
1,0,validation,0.3840939153439153,0.5380704365079365,0.3840939153439153
2,1,train,0.41019736842105264,0.5576480263157895,0.41019736842105264
3,1,validation,0.45205026455026454,0.5890376984126984,0.45205026455026454
4,2,train,0.47769736842105265,0.6082730263157895,0.47769736842105265
5,2,validation,0.4755291005291005,0.6066468253968255,0.4755291005291005
6,3,train,0.5747368421052632,0.6810526315789474,0.5747368421052632
7,3,validation,0.5102513227513228,0.6326884920634921,0.5102513227513228
8,4,train,0.6401973684210527,0.7301480263157895,0.6401973684210527
9,4,validation,0.5077711640211641,0.630828373015873,0.5077711640211641
10,5,train,0.7574342105263158,0.8180756578947368,0.7574342105263158
11,5,validation,0.48611111111111116,0.6145833333333334,0.48611111111111116
12,6,train,0.8690789473684211,0.9018092105263158,0.8690789473684211
13,6,validation,0.49950396825396826,0.6246279761904762,0.49950396825396826
14,7,train,0.9405263157894737,0.9553947368421053,0.9405263157894737
15,7,validation,0.48098544973544977,0.6107390873015873,0.48098544973544977
16,8,train,0.9700657894736842,0.9775493421052631,0.9700657894736842
17,8,validation,0.4869378306878307,0.615203373015873,0.4869378306878307
18,9,train,0.9786184210526315,0.9839638157894737,0.9786184210526315
19,9,validation,0.4869378306878307,0.615203373015873,0.4869378306878307
20,-1,test,0.5153769841269841,0.6365327380952381,0.5153769841269841
