,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.35631578947368425,0.5146052631578948,0.34578947368421054
1,0,validation,0.3619378306878307,0.521453373015873,0.3619378306878307
2,1,train,0.3284868421052632,0.4884703947368421,0.2969078947368421
3,1,validation,0.3551587301587301,0.5163690476190477,0.3551587301587301
4,2,train,0.33118421052631575,0.49838815789473684,0.33118421052631575
5,2,validation,0.33581349206349204,0.5018601190476191,0.33581349206349204
6,3,train,0.31802631578947366,0.48851973684210526,0.31802631578947366
7,3,validation,0.2718253968253968,0.4538690476190476,0.2718253968253968
8,4,train,0.30907894736842106,0.4818092105263158,0.30907894736842106
9,4,validation,0.3224206349206349,0.49181547619047616,0.3224206349206349
10,5,train,0.3335526315789474,0.5001644736842106,0.3335526315789474
11,5,validation,0.29348544973544977,0.4701140873015873,0.29348544973544977
12,6,train,0.30407894736842106,0.4780592105263158,0.30407894736842106
13,6,validation,0.31712962962962965,0.4878472222222222,0.31712962962962965
14,7,train,0.2888157894736842,0.46661184210526313,0.2888157894736842
15,7,validation,0.3351521164021164,0.5013640873015873,0.3351521164021164
16,8,train,0.2969078947368421,0.4726809210526316,0.2969078947368421
17,8,validation,0.2911706349206349,0.46837797619047616,0.2911706349206349
18,9,train,0.3179807692307692,0.48843749999999997,0.3176973684210526
19,9,validation,0.2911706349206349,0.46837797619047616,0.2911706349206349
20,-1,test,0.29034391534391535,0.46775793650793646,0.29034391534391535
