,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.37144736842105264,0.5285855263157895,0.37144736842105264
1,0,validation,0.45436507936507936,0.5907738095238095,0.45436507936507936
2,1,train,0.4868421052631579,0.6151315789473685,0.4868421052631579
3,1,validation,0.47883597883597884,0.6091269841269841,0.47883597883597884
4,2,train,0.615328947368421,0.7114967105263157,0.615328947368421
5,2,validation,0.5115740740740741,0.6336805555555556,0.5115740740740741
6,3,train,0.7623684210526316,0.8217763157894736,0.7623684210526316
7,3,validation,0.4966931216931217,0.6225198412698413,0.4966931216931217
8,4,train,0.859671052631579,0.8947532894736843,0.859671052631579
9,4,validation,0.49685846560846564,0.6226438492063492,0.49685846560846564
10,-1,test,0.47949735449735453,0.6096230158730159,0.47949735449735453
