epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.33883751651254956,0.3245652185535233,0.5041281373844121,0.33883751651254956,0.3282194328219433,0.4108241082410824,0.2346521145975443
0,validation,0.43605546995377503,0.42760392252451584,0.5770416024653313,0.43605546995377503,0.37905236907730677,0.5037593984962406,0.39999999999999997
1,train,0.4471598414795244,0.4294580153024327,0.5853698811096433,0.4471598414795244,0.37766497461928933,0.5378277153558053,0.37288135593220334
1,validation,0.4869029275808937,0.45957217802324707,0.6151771956856702,0.4869029275808937,0.38403990024937656,0.5749235474006117,0.41975308641975306
2,train,0.5769484808454426,0.5465211113848821,0.6827113606340819,0.5769484808454426,0.5127728750580585,0.6552992310264125,0.47149122807017535
2,validation,0.5069337442218799,0.4830443218735381,0.6302003081664098,0.5069337442218799,0.4429223744292238,0.5842696629213482,0.4219409282700422
3,train,0.6978203434610304,0.6800236042492266,0.7733652575957728,0.6978203434610304,0.6342804766269478,0.7583914921900965,0.6473988439306358
3,validation,0.49922958397534667,0.4670052706817917,0.62442218798151,0.49922958397534667,0.4686192468619247,0.5704918032786885,0.3619047619047619
4,train,0.8411492734478203,0.8322315552504063,0.8808619550858652,0.8411492734478203,0.8125530110262935,0.8743400211193243,0.8098016336056009
4,validation,0.5208012326656395,0.47712987642901633,0.6406009244992296,0.5208012326656395,0.5048923679060665,0.5913621262458472,0.3351351351351351
-1,test,0.5053929121725732,0.4418152471137094,0.6290446841294298,0.5053929121725732,0.48906560636182905,0.5878594249201279,0.2485207100591716
