epoch,loop,f1,roc_auc,accuracy
0,train,0.36433901918976547,0.46903896961690883,0.21235138705416115
0,validation,0.5,0.5,0.0
1,train,0.5,0.5,0.0
1,validation,0.5,0.5,0.0
2,train,0.5,0.5,0.0
2,validation,0.5,0.5,0.0
3,train,0.5,0.5,0.0
3,validation,0.5,0.5,0.0
4,train,0.5,0.5,0.0
4,validation,0.5,0.5,0.0
-1,test,0.5,0.5,0.0
