,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3431578947368421,0.5073684210526316,0.3431578947368421
1,0,validation,0.36855158730158727,0.5264136904761905,0.36855158730158727
2,1,train,0.3573684210526316,0.5180263157894737,0.3573684210526316
3,1,validation,0.3874007936507936,0.5405505952380952,0.3874007936507936
4,2,train,0.41980263157894737,0.5648519736842106,0.41980263157894737
5,2,validation,0.4399801587301588,0.5799851190476191,0.4399801587301588
6,3,train,0.46782894736842107,0.6008717105263158,0.46782894736842107
7,3,validation,0.5049603174603174,0.6287202380952381,0.5049603174603174
8,4,train,0.5248026315789474,0.6436019736842105,0.5248026315789474
9,4,validation,0.49007936507936506,0.6175595238095238,0.49007936507936506
10,5,train,0.6176315789473684,0.7132236842105263,0.6176315789473684
11,5,validation,0.5191798941798942,0.6393849206349207,0.5191798941798942
12,6,train,0.7299342105263158,0.7974506578947368,0.7299342105263158
13,6,validation,0.5219907407407407,0.6414930555555556,0.5219907407407407
14,7,train,0.8413157894736841,0.8809868421052631,0.8413157894736841
15,7,validation,0.5056216931216931,0.6292162698412698,0.5056216931216931
16,8,train,0.9092763157894737,0.9319572368421053,0.9092763157894737
17,8,validation,0.48743386243386244,0.6155753968253969,0.48743386243386244
18,9,train,0.9525657894736843,0.9644243421052632,0.9525657894736843
19,9,validation,0.48611111111111116,0.6145833333333334,0.48611111111111116
20,-1,test,0.5003306878306878,0.6252480158730159,0.5003306878306878
