,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.37855263157894736,0.5339144736842105,0.37855263157894736
1,0,validation,0.4036044973544974,0.552703373015873,0.4036044973544974
2,1,train,0.4251973684210526,0.5596875,0.3883552631578947
3,1,validation,0.41451719576719576,0.5608878968253969,0.41451719576719576
4,2,train,0.42539473684210527,0.5690460526315789,0.42539473684210527
5,2,validation,0.3156415343915344,0.48673115079365076,0.3156415343915344
6,3,train,0.3059210526315789,0.47944078947368424,0.3059210526315789
7,3,validation,0.30968915343915343,0.48226686507936506,0.30968915343915343
8,4,train,0.2985526315789474,0.4739144736842105,0.2985526315789474
9,4,validation,0.28538359788359785,0.4640376984126984,0.28538359788359785
10,5,train,0.3023684210526316,0.4767763157894737,0.3023684210526316
11,5,validation,0.30968915343915343,0.48226686507936506,0.30968915343915343
12,6,train,0.3363157894736842,0.5022368421052631,0.3363157894736842
13,6,validation,0.410218253968254,0.5576636904761905,0.410218253968254
14,7,train,0.42348684210526316,0.5676151315789474,0.42348684210526316
15,7,validation,0.43700396825396826,0.5777529761904762,0.43700396825396826
16,8,train,0.44164473684210526,0.5812335526315789,0.44164473684210526
17,8,validation,0.4363425925925926,0.5772569444444444,0.4363425925925926
18,9,train,0.4297368421052632,0.5723026315789473,0.4297368421052632
19,9,validation,0.47867063492063494,0.6090029761904762,0.47867063492063494
20,-1,test,0.45949074074074076,0.5946180555555556,0.45949074074074076
