epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3718626155878468,0.35629519398615245,0.5288969616908851,0.3718626155878468,0.3379583746283449,0.4591593973037272,0.2717678100263852
0,validation,0.4036979969183359,0.3786374461753552,0.552773497688752,0.4036979969183359,0.2613636363636364,0.5170068027210885,0.35754189944134074
1,train,0.5346763540290621,0.4973344312976367,0.6510072655217967,0.5346763540290621,0.4835466179159049,0.6175771971496437,0.3908794788273616
1,validation,0.49922958397534667,0.4681237876275695,0.62442218798151,0.49922958397534667,0.39493670886075954,0.5950920245398773,0.41434262948207173
2,train,0.7110303830911493,0.6683048976766739,0.783272787318362,0.7110303830911493,0.6959863364645603,0.7783631893220934,0.530565167243368
2,validation,0.5084745762711864,0.48042289833916635,0.6313559322033898,0.5084745762711864,0.48163265306122455,0.5658536585365854,0.3937823834196891
3,train,0.8850726552179656,0.8580299266764423,0.9138044914134743,0.8850726552179656,0.8799665411961523,0.9232401839405731,0.7708830548926013
3,validation,0.5053929121725732,0.48004079953918694,0.6290446841294298,0.5053929121725732,0.5232974910394266,0.532588454376164,0.3842364532019704
4,train,0.9372523117569352,0.924361878918195,0.9529392338177015,0.9372523117569352,0.9389632107023411,0.9531975705609146,0.8809248554913294
4,validation,0.4869029275808937,0.44599460180075085,0.6151771956856702,0.4869029275808937,0.5141843971631206,0.5278810408921932,0.2959183673469388
-1,test,0.47303543913713403,0.40877667470419915,0.6047765793528506,0.47303543913713403,0.5204991087344029,0.5179856115107913,0.1878453038674033
