,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.40769736842105264,0.5557730263157895,0.40769736842105264
1,0,validation,0.49057539682539686,0.6179315476190477,0.49057539682539686
2,1,train,0.5618421052631579,0.6713815789473684,0.5618421052631579
3,1,validation,0.5281084656084657,0.6460813492063492,0.5281084656084657
4,2,train,0.7489473684210527,0.8117105263157894,0.7489473684210527
5,2,validation,0.5061177248677249,0.6295882936507936,0.5061177248677249
6,3,train,0.8903947368421053,0.9177960526315789,0.8903947368421053
7,3,validation,0.4966931216931217,0.6225198412698413,0.4966931216931217
8,4,train,0.9415789473684211,0.9561842105263159,0.9415789473684211
9,4,validation,0.5145502645502645,0.6359126984126984,0.5145502645502645
10,-1,test,0.48677248677248675,0.615079365079365,0.48677248677248675
