epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3629458388375165,0.34090664216142175,0.5222093791281375,0.3629458388375165,0.4069767441860465,0.39228834870075446,0.22345483359746435
0,validation,0.43759630200308164,0.39882627803478216,0.5781972265023113,0.43759630200308164,0.42519685039370075,0.5129087779690189,0.2583732057416268
1,train,0.3867239101717305,0.36742828057518223,0.5400429326287979,0.3867239101717305,0.43950177935943063,0.4182415776499589,0.2445414847161572
1,validation,0.41294298921417566,0.4070106379611485,0.5597072419106317,0.41294298921417566,0.45344129554655865,0.4093816631130064,0.3582089552238806
2,train,0.47688243064729197,0.44261038998037705,0.6076618229854689,0.47688243064729197,0.5771256583897667,0.4404865334491746,0.3102189781021898
2,validation,0.44992295839753466,0.43900633602590905,0.587442218798151,0.44992295839753466,0.5124555160142349,0.40178571428571425,0.40277777777777773
3,train,0.6218626155878467,0.564839270463455,0.7163969616908851,0.6218626155878467,0.7019655034095467,0.6244541484716158,0.36809815950920244
3,validation,0.4637904468412943,0.4541917554423344,0.5978428351309708,0.4637904468412943,0.5058823529411764,0.4566929133858268,0.39999999999999997
4,train,0.7341479524438573,0.6584504749497889,0.8006109643328929,0.7341479524438573,0.8302872062663185,0.7401055408970976,0.4049586776859504
4,validation,0.48382126348228044,0.4668992414126214,0.6128659476117103,0.48382126348228044,0.4696016771488469,0.5342706502636204,0.39682539682539686
-1,test,0.4915254237288136,0.4539253539133274,0.6186440677966102,0.4915254237288136,0.4693446088794926,0.5752508361204013,0.31718061674008813
