,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.34986842105263155,0.5124013157894737,0.34986842105263155
1,0,validation,0.3804563492063492,0.5353422619047619,0.3804563492063492
2,1,train,0.4123026315789474,0.5592269736842105,0.4123026315789474
3,1,validation,0.41617063492063494,0.5621279761904762,0.41617063492063494
4,2,train,0.4642763157894737,0.5982072368421052,0.4642763157894737
5,2,validation,0.43783068783068785,0.5783730158730159,0.43783068783068785
6,3,train,0.5015131578947368,0.6261348684210526,0.5015131578947368
7,3,validation,0.4614748677248677,0.5961061507936508,0.4614748677248677
8,4,train,0.5342763157894737,0.6507072368421053,0.5342763157894737
9,4,validation,0.460978835978836,0.595734126984127,0.460978835978836
10,5,train,0.559078947368421,0.6693092105263158,0.559078947368421
11,5,validation,0.466765873015873,0.6000744047619048,0.466765873015873
12,6,train,0.5831578947368421,0.6873684210526315,0.5831578947368421
13,6,validation,0.5064484126984127,0.6298363095238095,0.5064484126984127
14,7,train,0.6473026315789474,0.7354769736842105,0.6473026315789474
15,7,validation,0.4563492063492064,0.5922619047619048,0.4563492063492064
16,8,train,0.6844736842105263,0.7633552631578947,0.6844736842105263
17,8,validation,0.49007936507936506,0.6175595238095238,0.49007936507936506
18,9,train,0.7321052631578947,0.799078947368421,0.7321052631578947
19,9,validation,0.441468253968254,0.5811011904761905,0.441468253968254
20,-1,test,0.47817460317460314,0.6086309523809523,0.47817460317460314
