epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3682298546895641,0.3369222931624422,0.5261723910171731,0.3682298546895641,0.3287128712871287,0.47054545454545454,0.2115085536547434
0,validation,0.38058551617873654,0.3532876217757821,0.5354391371340524,0.38058551617873654,0.22527472527472525,0.49508196721311476,0.3395061728395062
1,train,0.3035006605019815,0.2675556806999467,0.47762549537648613,0.3035006605019815,0.12305516265912304,0.4604477611940298,0.21916411824668702
1,validation,0.38212634822804314,0.34642249764169514,0.5365947611710324,0.38212634822804314,0.1958456973293769,0.5129870129870131,0.33043478260869563
2,train,0.31935270805812416,0.29408838266065557,0.48951453104359316,0.31935270805812416,0.18085106382978725,0.4544753086419753,0.2469387755102041
2,validation,0.3882896764252696,0.36716777629369196,0.5412172573189522,0.3882896764252696,0.25668449197860965,0.4915254237288135,0.35329341317365265
3,train,0.32199471598414797,0.29691019453674444,0.49149603698811106,0.32199471598414797,0.19845360824742267,0.45679482299200613,0.23548215237080453
3,validation,0.4098613251155624,0.3772460086884722,0.5573959938366717,0.4098613251155624,0.23931623931623933,0.5348460291734197,0.35757575757575755
4,train,0.3345442536327609,0.3083908825661125,0.5009081902245707,0.3345442536327609,0.21638924455825864,0.4776006074411541,0.23118279569892472
4,validation,0.42989214175654855,0.40159912587137286,0.5724191063174113,0.42989214175654855,0.287292817679558,0.5413290113452186,0.3761755485893416
-1,test,0.3898305084745763,0.3408701593455297,0.5423728813559322,0.3898305084745763,0.24725274725274726,0.5471698113207548,0.22818791946308725
