epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.43989431968295906,0.31587950153607536,0.5799207397622193,0.43989431968295906,0.31933644375324,0.5639013452914798,0.06440071556350625
0,validation,0.4206471494607088,0.31200766776932815,0.5654853620955317,0.4206471494607088,0.4227941176470589,0.49683544303797467,0.016393442622950824
1,train,0.4623513870541612,0.32315410167894615,0.5967635402906208,0.4623513870541612,0.3586744639376218,0.5815602836879433,0.029227557411273492
1,validation,0.42989214175654855,0.32088220548291274,0.5724191063174113,0.42989214175654855,0.413926499032882,0.5159332321699545,0.03278688524590165
2,train,0.45178335535006603,0.33870799338955154,0.5888375165125496,0.45178335535006603,0.3571428571428571,0.569015725101922,0.08996539792387544
2,validation,0.41448382126348227,0.3187833772085751,0.5608628659476117,0.41448382126348227,0.36820083682008375,0.5146198830409356,0.07352941176470588
3,train,0.4715984147952444,0.3434443849939888,0.6036988110964332,0.4715984147952444,0.37289764536280634,0.5916714864083286,0.06576402321083172
3,validation,0.44684129429892144,0.36037548957945775,0.5851309707241911,0.44684129429892144,0.42883548983364134,0.5363489499192247,0.11594202898550726
4,train,0.4848084544253633,0.36660639890699637,0.6136063408190224,0.4848084544253633,0.4011299435028249,0.5958321103610215,0.10285714285714287
4,validation,0.4437596302003082,0.38149431898136044,0.5828197226502312,0.4437596302003082,0.43545279383429675,0.5282392026578073,0.1807909604519774
-1,test,0.4437596302003082,0.3638482897279036,0.5828197226502312,0.4437596302003082,0.42635658914728686,0.5291338582677165,0.1360544217687075
