epoch,tag,true,pred_Conservative,pred_Liberal,pred_Neutral
0,train,Conservative,920,222,63
0,train,Liberal,1087,239,79
0,train,Neutral,321,78,19
0,validation,Conservative,249,0,0
0,validation,Liberal,296,0,0
0,validation,Neutral,104,0,0
1,train,Conservative,708,319,178
1,train,Liberal,811,374,220
1,train,Neutral,215,85,118
1,validation,Conservative,101,92,56
1,validation,Liberal,102,136,58
1,validation,Neutral,20,32,52
2,train,Conservative,800,284,121
2,train,Liberal,856,401,148
2,train,Neutral,218,104,96
2,validation,Conservative,228,15,6
2,validation,Liberal,250,27,19
2,validation,Neutral,74,11,19
3,train,Conservative,764,339,102
3,train,Liberal,673,608,124
3,train,Neutral,130,132,156
3,validation,Conservative,59,153,37
3,validation,Liberal,58,201,37
3,validation,Neutral,25,39,40
4,train,Conservative,619,507,79
4,train,Liberal,401,942,62
4,train,Neutral,90,154,174
4,validation,Conservative,136,86,27
4,validation,Liberal,115,140,41
4,validation,Neutral,27,36,41
-1,test,Conservative,139,74,34
-1,test,Liberal,119,155,50
-1,test,Neutral,25,28,25
