,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3286842105263158,0.4965131578947369,0.3286842105263158
1,0,validation,0.3387896825396825,0.5040922619047619,0.3387896825396825
2,1,train,0.3470394736842105,0.5102796052631579,0.3470394736842105
3,1,validation,0.37020502645502645,0.5276537698412698,0.37020502645502645
4,2,train,0.4178947368421053,0.5634210526315789,0.4178947368421053
5,2,validation,0.3998015873015873,0.5498511904761905,0.3998015873015873
6,3,train,0.46282894736842106,0.5971217105263158,0.46282894736842106
7,3,validation,0.45188492063492064,0.5889136904761905,0.45188492063492064
8,4,train,0.5051315789473684,0.6288486842105263,0.5051315789473684
9,4,validation,0.4401455026455026,0.580109126984127,0.4401455026455026
10,5,train,0.5365131578947369,0.6523848684210526,0.5365131578947369
11,5,validation,0.4505621693121693,0.587921626984127,0.4505621693121693
12,6,train,0.5583552631578947,0.6687664473684211,0.5583552631578947
13,6,validation,0.45486111111111116,0.5911458333333334,0.45486111111111116
14,7,train,0.5788815789473684,0.6841611842105263,0.5788815789473684
15,7,validation,0.43832671957671954,0.5787450396825398,0.43832671957671954
16,8,train,0.5946052631578947,0.695953947368421,0.5946052631578947
17,8,validation,0.4601521164021164,0.5951140873015873,0.4601521164021164
18,9,train,0.6309868421052631,0.7232401315789474,0.6309868421052631
19,9,validation,0.46378968253968256,0.5978422619047619,0.46378968253968256
20,-1,test,0.47585978835978837,0.6068948412698413,0.47585978835978837
