,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.31842105263157894,0.4888157894736842,0.31842105263157894
1,0,validation,0.35284391534391535,0.5146329365079365,0.35284391534391535
2,1,train,0.3771710526315789,0.5328782894736842,0.3771710526315789
3,1,validation,0.3880621693121693,0.541046626984127,0.3880621693121693
4,2,train,0.3976315789473684,0.5482236842105263,0.3976315789473684
5,2,validation,0.42741402116402116,0.5705605158730159,0.42741402116402116
6,3,train,0.4368421052631579,0.5776315789473684,0.4368421052631579
7,3,validation,0.464781746031746,0.5985863095238095,0.464781746031746
8,4,train,0.4963815789473684,0.6222861842105263,0.4963815789473684
9,4,validation,0.4669312169312169,0.6001984126984127,0.4669312169312169
10,5,train,0.5774342105263158,0.6830756578947369,0.5774342105263158
11,5,validation,0.486276455026455,0.6147073412698413,0.486276455026455
12,6,train,0.6589473684210526,0.7442105263157895,0.6589473684210526
13,6,validation,0.4937169312169312,0.6202876984126984,0.4937169312169312
14,7,train,0.7439473684210526,0.8079605263157894,0.7439473684210526
15,7,validation,0.5064484126984127,0.6298363095238095,0.5064484126984127
16,8,train,0.8302631578947368,0.8726973684210526,0.8302631578947368
17,8,validation,0.45469576719576715,0.5910218253968255,0.45469576719576715
18,9,train,0.8881578947368421,0.9161184210526315,0.8881578947368421
19,9,validation,0.47800925925925924,0.6085069444444444,0.47800925925925924
20,-1,test,0.5057870370370371,0.6293402777777778,0.5057870370370371
