epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.3120871862615588,0.30521218927653465,0.4840653896961691,0.3120871862615588,0.3732970027247957,0.32324173265020956,0.2190978324545987
0,validation,0.3420647149460709,0.3360726882629261,0.5065485362095532,0.3420647149460709,0.3865546218487395,0.34893617021276596,0.2727272727272727
1,train,0.3771466314398943,0.3688728988690316,0.5328599735799208,0.3771466314398943,0.4178425125170687,0.4125397546569741,0.2762364294330519
1,validation,0.3913713405238829,0.3862098038752177,0.5435285053929121,0.3913713405238829,0.4152542372881356,0.4100418410041841,0.3333333333333333
2,train,0.417107001321004,0.40770879319135034,0.5628302509907529,0.417107001321004,0.4255937954435289,0.4828178694158075,0.3147147147147147
2,validation,0.41140215716486905,0.40559614736760724,0.5585516178736517,0.41140215716486905,0.423728813559322,0.43548387096774194,0.35757575757575755
3,train,0.5042932628797886,0.49036837903338454,0.6282199471598415,0.5042932628797886,0.5160689333954354,0.5742071881606765,0.3808290155440414
3,validation,0.4345146379044684,0.42382689134281487,0.5758859784283513,0.4345146379044684,0.4055944055944056,0.49009009009009,0.375796178343949
4,train,0.5733157199471598,0.5521255820096752,0.6799867899603698,0.5733157199471598,0.5747538048343778,0.6608695652173914,0.4207533759772566
4,validation,0.4591679506933744,0.4464075980042428,0.5943759630200308,0.4591679506933744,0.462882096069869,0.5009140767824497,0.37542662116040953
-1,test,0.42989214175654855,0.40356484564136424,0.5724191063174113,0.42989214175654855,0.4060475161987041,0.5077720207253886,0.296875
