epoch,loop,f1,roc_auc,accuracy
0,train,0.3474240422721268,0.5105680317040951,0.3474240422721268
0,validation,0.33307984790874523,0.4965331278890601,0.3189522342064715
1,train,0.49867197875166,0.49933949801849403,0.002642007926023778
1,validation,0.5,0.5,0.0
2,train,0.5,0.5,0.0
2,validation,0.5,0.5,0.0
3,train,0.5,0.5,0.0
3,validation,0.5,0.5,0.0
4,train,0.5,0.5,0.0
4,validation,0.5,0.5,0.0
-1,test,0.5,0.5,0.0
