,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.33151315789473684,0.4986348684210526,0.33151315789473684
1,0,validation,0.3498677248677249,0.5124007936507936,0.3498677248677249
2,1,train,0.3269736842105263,0.49523026315789476,0.3269736842105263
3,1,validation,0.4109101546601546,0.5555555555555556,0.3999669312169312
4,2,train,0.34559210526315787,0.5091940789473685,0.34559210526315787
5,2,validation,0.30518740518740517,0.47780257936507936,0.30076058201058203
6,3,train,0.34776315789473683,0.5108223684210527,0.34776315789473683
7,3,validation,0.36789021164021163,0.5259176587301587,0.36789021164021163
8,4,train,0.29447368421052633,0.4708552631578948,0.29447368421052633
9,4,validation,0.3635912698412699,0.5226934523809523,0.3635912698412699
10,-1,test,0.32688492063492064,0.49516369047619047,0.32688492063492064
