,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.33375,0.5003125,0.33375
1,0,validation,0.3298611111111111,0.4973958333333333,0.3298611111111111
2,1,train,0.38565789473684214,0.5392434210526316,0.38565789473684214
3,1,validation,0.36491402116402116,0.5236855158730159,0.36491402116402116
4,2,train,0.4330921052631579,0.5748190789473684,0.4330921052631579
5,2,validation,0.44312169312169314,0.5823412698412698,0.44312169312169314
6,3,train,0.50375,0.6278125,0.50375
7,3,validation,0.47585978835978837,0.6068948412698413,0.47585978835978837
8,4,train,0.5873026315789474,0.6904769736842106,0.5873026315789474
9,4,validation,0.482473544973545,0.6118551587301587,0.482473544973545
10,5,train,0.6893421052631579,0.7670065789473683,0.6893421052631579
11,5,validation,0.49966931216931215,0.6247519841269841,0.49966931216931215
12,6,train,0.7990131578947368,0.8492598684210526,0.7990131578947368
13,6,validation,0.4920634920634921,0.6190476190476191,0.4920634920634921
14,7,train,0.8815131578947369,0.9111348684210526,0.8815131578947369
15,7,validation,0.4966931216931217,0.6225198412698413,0.4966931216931217
16,8,train,0.9399342105263159,0.9549506578947369,0.9399342105263159
17,8,validation,0.4818121693121693,0.611359126984127,0.4818121693121693
18,9,train,0.9596710526315789,0.9697532894736842,0.9596710526315789
19,9,validation,0.48991402116402116,0.6174355158730159,0.48991402116402116
20,-1,test,0.5100859788359788,0.6325644841269841,0.5100859788359788
