epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.44932432432432434,0.43711322770997546,0.4791116248348745,0.08487450462351387,0.5381679389312977,0.013869625520110958,0.15644820295983083
0,validation,0.5,0.485749715889587,0.5,0.0,0.5545657015590201,-3.0,-3.0
1,train,0.44477006311992784,0.4211489642088519,0.5061922060766182,0.18659180977542933,0.5454058398071256,0.024930747922437674,0.17064846416382254
1,validation,0.32819722650231126,0.28002896766883234,0.4961479198767334,0.32819722650231126,0.48299319727891155,0.026229508196721315,0.3308641975308642
2,train,0.36030383091149276,0.32978841466802233,0.5202278731836195,0.36030383091149276,0.48656606551343395,0.28370221327967804,0.21909696521095484
2,validation,0.3975346687211094,0.3176703301726995,0.5481510015408321,0.3975346687211094,0.5750708215297451,0.033112582781456956,0.3448275862068965
3,train,0.3916776750330251,0.3676761751084195,0.5437582562747688,0.3916776750330251,0.44280442804428044,0.40636474908200737,0.2538593481989709
3,validation,0.3094688221709007,0.2419516733105583,0.48189522342064717,0.3081664098613251,0.015873015873015872,0.4716981132075472,0.23902439024390243
4,train,0.29359313077939236,0.2830758657304609,0.47019484808454426,0.29359313077939236,0.22923976608187135,0.39318370739817127,0.2268041237113402
4,validation,0.349768875192604,0.277829551393943,0.5123266563944531,0.349768875192604,-3.0,0.539629005059022,0.29385964912280704
-1,test,0.3169230769230769,0.24250170033707782,0.48728813559322026,0.31432973805855163,-4.0,0.5194805194805194,0.20323325635103925
