,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.31513157894736843,0.4863486842105263,0.31513157894736843
1,0,validation,0.2918320105820106,0.4688740079365079,0.2918320105820106
2,1,train,0.3192763157894737,0.4894572368421053,0.3192763157894737
3,1,validation,0.320271164021164,0.490203373015873,0.320271164021164
4,2,train,0.28848684210526315,0.4663651315789474,0.28848684210526315
5,2,validation,0.32605820105820105,0.49454365079365076,0.32605820105820105
6,3,train,0.2942763157894737,0.4707072368421053,0.2942763157894737
7,3,validation,0.2969576719576719,0.472718253968254,0.2969576719576719
8,4,train,0.2880263157894737,0.4660197368421053,0.2880263157894737
9,4,validation,0.2933201058201058,0.46999007936507936,0.2933201058201058
10,5,train,0.30447368421052634,0.47835526315789473,0.30447368421052634
11,5,validation,0.30158730158730157,0.47619047619047616,0.30158730158730157
12,6,train,0.2975,0.47312499999999996,0.2975
13,6,validation,0.31712962962962965,0.4878472222222222,0.31712962962962965
14,7,train,0.30894736842105264,0.4817105263157895,0.30894736842105264
15,7,validation,0.27397486772486773,0.45548115079365076,0.27397486772486773
16,8,train,0.31526315789473686,0.48644736842105263,0.31526315789473686
17,8,validation,0.33366402116402116,0.5002480158730159,0.33366402116402116
18,9,train,0.31138157894736845,0.48353618421052635,0.31138157894736845
19,9,validation,0.36326058201058203,0.5224454365079365,0.36326058201058203
20,-1,test,0.32837301587301587,0.4962797619047619,0.32837301587301587
