epoch,loop,f1,roc_auc,accuracy
0,train,0.4426991150442478,0.49925693527080584,0.16809775429326287
0,validation,0.5,0.5,0.0
1,train,0.5,0.5,0.0
1,validation,0.5,0.5,0.0
2,train,0.5,0.5,0.0
2,validation,0.5,0.5,0.0
3,train,0.5,0.5,0.0
3,validation,0.5,0.5,0.0
4,train,0.5,0.5,0.0
4,validation,0.5,0.5,0.0
-1,test,0.5,0.5,0.0
