,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.32901315789473684,0.4967598684210527,0.32901315789473684
1,0,validation,0.3387896825396825,0.5040922619047619,0.3387896825396825
2,1,train,0.3544736842105263,0.5158552631578948,0.3544736842105263
3,1,validation,0.3983134920634921,0.5487351190476191,0.3983134920634921
4,2,train,0.4015131578947368,0.5511348684210526,0.4015131578947368
5,2,validation,0.38574735449735453,0.5393105158730159,0.38574735449735453
6,3,train,0.43605263157894736,0.5770394736842105,0.43605263157894736
7,3,validation,0.3908730158730159,0.5431547619047619,0.3908730158730159
8,4,train,0.4717763157894737,0.6038322368421053,0.4717763157894737
9,4,validation,0.4624669312169312,0.5968501984126984,0.4624669312169312
10,5,train,0.5188157894736842,0.6391118421052632,0.5188157894736842
11,5,validation,0.4801587301587302,0.6101190476190477,0.4801587301587302
12,6,train,0.5502631578947368,0.6626973684210526,0.5502631578947368
13,6,validation,0.45105820105820105,0.5882936507936508,0.45105820105820105
14,7,train,0.6257894736842106,0.719342105263158,0.6257894736842106
15,7,validation,0.48611111111111116,0.6145833333333334,0.48611111111111116
16,8,train,0.6560526315789474,0.7420394736842106,0.6560526315789474
17,8,validation,0.4750330687830688,0.6062748015873016,0.4750330687830688
18,9,train,0.6930263157894737,0.7697697368421053,0.6930263157894737
19,9,validation,0.48991402116402116,0.6174355158730159,0.48991402116402116
20,-1,test,0.48478835978835977,0.6135912698412698,0.48478835978835977
