,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3509210526315789,0.5131907894736841,0.3509210526315789
1,0,validation,0.3698743386243386,0.527405753968254,0.3698743386243386
2,1,train,0.35,0.5125,0.35
3,1,validation,0.388723544973545,0.5415426587301587,0.388723544973545
4,2,train,0.42486842105263156,0.5686513157894737,0.42486842105263156
5,2,validation,0.42493386243386244,0.5687003968253969,0.42493386243386244
6,3,train,0.46651315789473685,0.5998848684210527,0.46651315789473685
7,3,validation,0.36408730158730157,0.5230654761904762,0.36408730158730157
8,4,train,0.46138157894736836,0.5960361842105263,0.46138157894736836
9,4,validation,0.457010582010582,0.5927579365079365,0.457010582010582
10,-1,test,0.4221230158730159,0.5665922619047619,0.4221230158730159
