,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.3442105263157895,0.5081578947368421,0.3442105263157895
1,0,validation,0.4087301587301588,0.5565476190476191,0.4087301587301588
2,1,train,0.36848684210526317,0.5263651315789474,0.36848684210526317
3,1,validation,0.38938492063492064,0.5420386904761905,0.38938492063492064
4,2,train,0.38298076923076924,0.5371875,0.3826973684210527
5,2,validation,0.4503968253968254,0.5877976190476191,0.4503968253968254
6,3,train,0.43368421052631584,0.5752631578947368,0.43368421052631584
7,3,validation,0.47354497354497355,0.6051587301587302,0.47354497354497355
8,4,train,0.4223026315789474,0.5667269736842105,0.4223026315789474
9,4,validation,0.37731481481481477,0.5329861111111112,0.37731481481481477
10,-1,test,0.4499007936507936,0.5874255952380952,0.4499007936507936
