,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.29381578947368425,0.47036184210526316,0.29381578947368425
1,0,validation,0.29480820105820105,0.47110615079365076,0.29480820105820105
2,1,train,0.2822368421052632,0.46167763157894737,0.2822368421052632
3,1,validation,0.30076058201058203,0.47557043650793646,0.30076058201058203
4,2,train,0.3284868421052632,0.4963651315789474,0.3284868421052632
5,2,validation,0.36259920634920634,0.5219494047619048,0.36259920634920634
6,3,train,0.3542105263157895,0.5156578947368421,0.3542105263157895
7,3,validation,0.3187830687830688,0.4890873015873016,0.3187830687830688
8,4,train,0.34256578947368427,0.5069243421052632,0.34256578947368427
9,4,validation,0.3156415343915344,0.48673115079365076,0.3156415343915344
10,5,train,0.3568421052631579,0.5176315789473684,0.3568421052631579
11,5,validation,0.32969576719576715,0.4972718253968254,0.32969576719576715
12,6,train,0.38710526315789473,0.5403289473684211,0.38710526315789473
13,6,validation,0.367228835978836,0.525421626984127,0.367228835978836
14,7,train,0.39532894736842106,0.5464967105263158,0.39532894736842106
15,7,validation,0.3662367724867725,0.5246775793650793,0.3662367724867725
16,8,train,0.40960526315789475,0.557203947368421,0.40960526315789475
17,8,validation,0.4191468253968254,0.5643601190476191,0.4191468253968254
18,9,train,0.42782894736842103,0.5708717105263158,0.42782894736842103
19,9,validation,0.394510582010582,0.5458829365079365,0.394510582010582
20,-1,test,0.3506944444444444,0.5130208333333334,0.3506944444444444
