,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.32592105263157894,0.4944407894736842,0.32592105263157894
1,0,validation,0.2926587301587301,0.4694940476190476,0.2926587301587301
2,1,train,0.31625,0.4871875,0.31625
3,1,validation,0.39440120065120066,0.5456349206349207,0.39467592592592593
4,2,train,0.33210526315789474,0.49907894736842107,0.33210526315789474
5,2,validation,0.3365410052910053,0.5009920634920635,0.32969576719576715
6,3,train,0.37605263157894736,0.5320394736842106,0.37605263157894736
7,3,validation,0.3128968253968254,0.48400297619047616,0.3090277777777778
8,4,train,0.3576315789473684,0.5182236842105263,0.3576315789473684
9,4,validation,0.3084376271876272,0.480406746031746,0.30522486772486773
10,-1,test,0.32771164021164023,0.4957837301587302,0.32771164021164023
