epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.41483833718244806,0.35495743793169193,0.5339332892998679,0.3305812417437252,0.5226244343891403,0.22783449758194518,0.09408194233687406
0,validation,0.3790446841294299,0.2721293418029464,0.5342835130970724,0.3790446841294299,0.5449999999999999,0.026490066225165566,0.24489795918367346
1,train,0.3596433289299868,0.2600946174405528,0.5197324966974901,0.3596433289299868,0.5387433079740772,0.026243093922651936,0.21529745042492915
1,validation,0.39907550077041604,0.33182457533791304,0.5493066255778121,0.39907550077041604,0.5489655172413792,0.03896103896103896,0.4075471698113207
2,train,0.3870541611624835,0.3459114339119256,0.5402906208718625,0.3870541611624835,0.4993597951344431,0.2641129032258064,0.2742616033755274
2,validation,0.3882896764252696,0.3373689301998349,0.5412172573189522,0.3882896764252696,0.521613832853026,0.075,0.41549295774647893
3,train,0.43295904887714665,0.41548725871175657,0.57471928665786,0.43295904887714665,0.4667931688804554,0.42857142857142855,0.3510971786833856
3,validation,0.4576271186440678,0.3866946258250606,0.5932203389830509,0.4576271186440678,0.12040133779264213,0.5952380952380953,0.4444444444444445
4,train,0.510898282694848,0.47130371277434874,0.633173712021136,0.510898282694848,0.31910112359550563,0.6154285714285713,0.47938144329896903
4,validation,0.47303543913713403,0.42682703305064323,0.6047765793528506,0.47303543913713403,0.32189973614775724,0.5785813630041725,0.38
-1,test,0.5053929121725732,0.4298868855965769,0.6290446841294298,0.5053929121725732,0.3403141361256545,0.6335570469798658,0.3157894736842105
