,epoch,loop,f1,roc_auc,accuracy
0,0,train,0.34348684210526315,0.5076151315789474,0.34348684210526315
1,0,validation,0.36921296296296297,0.5269097222222222,0.36921296296296297
2,1,train,0.3866447368421053,0.5399835526315789,0.3866447368421053
3,1,validation,0.42807539682539686,0.5710565476190477,0.42807539682539686
4,2,train,0.4040789473684211,0.5530592105263158,0.4040789473684211
5,2,validation,0.4272486772486772,0.5704365079365079,0.4272486772486772
6,3,train,0.3950657894736842,0.5462993421052632,0.3950657894736842
7,3,validation,0.31481481481481477,0.48611111111111116,0.31481481481481477
8,4,train,0.3977631578947369,0.5483223684210526,0.3977631578947369
9,4,validation,0.4556878306878307,0.591765873015873,0.4556878306878307
10,-1,test,0.404265873015873,0.5531994047619048,0.404265873015873
