epoch,loop,f1_micro,f1_macro,roc_auc,accuracy,f1_Conservative,f1_Liberal,f1_Neutral
0,train,0.37219286657859973,0.3621357202547064,0.5291446499339497,0.37219286657859973,0.3694852941176471,0.4208782104391052,0.29604365620736695
0,validation,0.4345146379044684,0.4337543694207335,0.5758859784283513,0.4345146379044684,0.4754716981132075,0.3876288659793814,0.43816254416961126
1,train,0.5336856010568032,0.5141062234323318,0.6502642007926024,0.5336856010568032,0.4910284463894967,0.587589989715461,0.4637002341920375
1,validation,0.5100154083204931,0.4695422896474913,0.6325115562403698,0.5100154083204931,0.3694581280788177,0.6097902097902098,0.4293785310734463
2,train,0.6991413474240423,0.6856480591248088,0.7743560105680318,0.6991413474240423,0.6774468085106383,0.730915371329879,0.6485819975339089
2,validation,0.5177195685670262,0.4832909637602092,0.6382896764252697,0.5177195685670262,0.43693693693693697,0.6024096385542168,0.41052631578947374
3,train,0.8712021136063408,0.8585189573931956,0.9034015852047556,0.8712021136063408,0.8739002932551321,0.8858057630736393,0.8158508158508159
3,validation,0.47303543913713403,0.4606225041684226,0.6047765793528506,0.47303543913713403,0.47761194029850745,0.5009633911368016,0.4032921810699589
4,train,0.9379128137384413,0.9262761033107383,0.9534346103038309,0.9379128137384413,0.9446525176862255,0.9474058280028428,0.8867699642431467
4,validation,0.46841294298921415,0.4331609330185206,0.6013097072419106,0.46841294298921415,0.5025125628140703,0.4774436090225564,0.31952662721893493
-1,test,0.49922958397534667,0.4448836974470461,0.62442218798151,0.49922958397534667,0.525963149078727,0.525,0.2836879432624113
